x,最低价-防具-Lv100堕落的遗影（低）,最低价-防具-Lv100传说防具（低）,最低价-防具-Lv85安徒恩传说防具（低）,最低价-防具-Lv85远古/魂远古传说防具（低）,最低价-防具-Lv90传说防具（低）,最低价-武器-Lv100史诗武器（低）,最低价-武器-Lv85远古/魂远古传说武器（低）,最低价-武器-Lv90传说武器（低）,最低价-武器-Lv85安徒恩传说武器（低）,最低价-首饰-Lv85传说首饰（低）,最低价-首饰-Lv80以下传说首饰（低）,最低价-特殊装备-Lv85传说魔法石（低）,最低价-特殊装备-Lv85传说辅助（低）,最低价-附魔卡片及宝珠-传说卡片（低）,最低价-附魔卡片及宝珠-神器卡片（低）,最低价-附魔卡片及宝珠-稀有卡片（低）,最低价-武器-Lv85释魂武器（低）
19.07.02,,,1319518.0,1322458.0,1159753.0,,1245926.0,1141604.0,1286302.0,1438374.0,1426679.0,1855061.0,1975185.0,,188133.0,96471.0,2063040.0
19.07.03,,,1306790.0,1289495.0,1147209.0,,1257296.0,1129978.0,1271982.0,1426522.0,1363679.0,1850370.0,1951235.0,,190703.0,97441.0,2148707.0
19.07.04,,,1289765.0,1275791.0,1142002.0,,1242468.0,1123086.0,1254568.0,1436408.0,1381716.0,1840369.0,1934641.0,,178458.0,102160.0,2148707.0
19.07.05,,,1251481.0,1283086.0,1159119.0,,1254568.0,1125915.0,1262315.0,1405308.0,1391113.0,1848012.0,1939629.0,,176160.0,103832.0,2148707.0
19.07.06,,,1253950.0,1284565.0,1173053.0,,1250065.0,1100173.0,1261440.0,1403456.0,1391113.0,1850449.0,1944433.0,,175979.0,104295.0,2073399.0
19.07.07,,,1247530.0,1271877.0,1159619.0,,1171852.0,1136411.0,1247520.0,1384568.0,1358394.0,1844690.0,1956901.0,,175975.0,103899.0,2073399.0
19.07.08,,,1235422.0,1260754.0,1105308.0,,1180853.0,1085555.0,1242334.0,1341481.0,1381641.0,1809990.0,1932962.0,,179271.0,102081.0,2073399.0
19.07.09,,,1215052.0,1174933.0,1081955.0,,1109618.0,1070721.0,1200978.0,1299506.0,1363333.0,1790741.0,1890740.0,,179474.0,100723.0,2073399.0
19.07.10,,,1196648.0,1177217.0,1079962.0,,1069618.0,1069127.0,1175525.0,1281136.0,1316508.0,1771987.0,1861448.0,,179195.0,100558.0,2073399.0
19.07.11,,,1181822.0,1180062.0,1087460.0,,1155555.0,1080111.0,1176512.0,1276557.0,1312976.0,1756308.0,1844531.0,,169839.0,102951.0,2073399.0
19.07.12,,,1193941.0,1211432.0,1090486.0,,1151099.0,1086296.0,1166780.0,1273384.0,1321064.0,1792592.0,1922839.0,,169346.0,106574.0,2073399.0
19.07.13,,,1170112.0,1215247.0,1114433.0,,1151975.0,1098402.0,1146276.0,1268012.0,1318617.0,1808296.0,1937209.0,,168110.0,107239.0,2073399.0
19.07.14,,,1158854.0,1208592.0,1101819.0,,1165308.0,1093859.0,1147299.0,1267778.0,1289259.0,1800493.0,1920864.0,,167987.0,106744.0,2073399.0
19.07.15,,,1128554.0,1163456.0,1090012.0,,1143086.0,1074022.0,1167151.0,1235356.0,1274938.0,1824074.0,1915411.0,,167986.0,104759.0,2174319.0
19.07.16,,,1126332.0,1149506.0,1051362.0,,1143086.0,1057616.0,1129002.0,1200123.0,1240123.0,1850494.0,1924988.0,,167345.0,102796.0,2186380.0
19.07.17,,,1074446.0,1139558.0,1054892.0,,1109753.0,1065233.0,1133190.0,1186779.0,1181728.0,1822716.0,1959135.0,,169238.0,103394.0,2204263.0
19.07.18,,,1076667.0,1116038.0,1038508.0,,1127654.0,1041780.0,1132573.0,1185915.0,1243691.0,1846891.0,1958385.0,,154444.0,106258.0,2204263.0
19.07.19,,,1081111.0,1116139.0,1034196.0,,1137654.0,1043950.0,1147388.0,1177777.0,1248124.0,1827777.0,1958632.0,,153667.0,107819.0,2204263.0
19.07.20,,,1094936.0,1109099.0,1044568.0,,1141234.0,1043572.0,1137129.0,1168890.0,1246766.0,1876594.0,1983702.0,,153012.0,107881.0,2204263.0
19.07.21,,,1088518.0,1114248.0,1043580.0,,1126148.0,1047543.0,1136030.0,1177890.0,1247877.0,1880284.0,2013579.0,,152173.0,105777.0,2204263.0
19.07.22,,,1070247.0,1115791.0,1033222.0,,1126642.0,1037433.0,1120575.0,1166295.0,1234544.0,1893219.0,2024458.0,,151877.0,103311.0,2170930.0
19.07.23,,,1067037.0,1077569.0,1025864.0,,1114173.0,1020371.0,1120018.0,1152828.0,1279654.0,1888036.0,2028889.0,,151196.0,102243.0,2170930.0
19.07.24,,,1103075.0,1063382.0,1016855.0,,1129695.0,1014076.0,1120575.0,1136869.0,1274602.0,1901616.0,2044308.0,,150718.0,102131.0,2170930.0
19.07.25,,,1100808.0,1080543.0,1018834.0,,1135250.0,1010370.0,1119148.0,1142301.0,1243271.0,1897912.0,2034813.0,,140004.0,103161.0,2179572.0
19.07.26,,,1118114.0,1119507.0,1074177.0,,1126532.0,1056758.0,1138868.0,1152470.0,1241592.0,1896950.0,1991975.0,,144395.0,101172.0,2179572.0
19.07.27,,,1108475.0,1108691.0,1052830.0,,1125744.0,1058064.0,1129733.0,1163446.0,1241592.0,1901234.0,2001481.0,,135603.0,102077.0,2179572.0
19.07.28,,,1115854.0,1140543.0,1077518.0,,1125766.0,1074387.0,1127376.0,1168768.0,1244073.0,1910123.0,2002716.0,,133844.0,100158.0,2179572.0
19.07.29,,,1121459.0,1145209.0,1060843.0,,1128740.0,1072211.0,1145266.0,1154803.0,1240830.0,1906902.0,2027185.0,,131400.0,97803.0,2179572.0
19.07.30,,,1123679.0,1144154.0,1041407.0,,1157149.0,1039954.0,1140821.0,1143210.0,1212223.0,1916160.0,2039382.0,,120915.0,94032.0,2179572.0
19.07.31,,,1112568.0,1143434.0,1035950.0,,1146027.0,1036755.0,1139453.0,1138889.0,1176026.0,1921969.0,2037654.0,,112303.0,92568.0,2179572.0
19.08.01,,,1177082.0,1164444.0,1057049.0,,1181829.0,1052335.0,1138083.0,1178383.0,1201187.0,1933765.0,2047419.0,,102074.0,91827.0,2201238.0
19.08.02,,,1200550.0,1222458.0,1158037.0,,1195446.0,1137757.0,1193949.0,1201818.0,1278101.0,1981988.0,2142172.0,,101333.0,92839.0,2201423.0
19.08.03,,,1223297.0,1252000.0,1245294.0,,1219269.0,1233435.0,1227271.0,1263939.0,1325162.0,2095914.0,2263234.0,,101333.0,92802.0,2232607.0
19.08.04,,,1226641.0,1301111.0,1269485.0,,1230275.0,1244852.0,1252811.0,1300852.0,1332692.0,2190901.0,2360123.0,,102678.0,92081.0,2344749.0
19.08.05,,,1251086.0,1264691.0,1240641.0,,1231212.0,1214185.0,1252060.0,1325297.0,1376033.0,2207652.0,2478271.0,,107974.0,88850.0,2427046.0
19.08.06,,,1277127.0,1278999.0,1221752.0,,1227879.0,1207380.0,1270854.0,1312851.0,1373800.0,2213825.0,2471134.0,,109963.0,87411.0,2414193.0
19.08.07,,,1263322.0,1284926.0,1218201.0,,1224175.0,1203643.0,1269519.0,1320876.0,1356520.0,2309074.0,2480122.0,,110210.0,87062.0,2411108.0
19.08.08,,,1287194.0,1276902.0,1217789.0,,1227879.0,1202967.0,1272222.0,1319642.0,1391605.0,2320740.0,2454444.0,,109693.0,90863.0,2436782.0
19.08.09,,,1298327.0,1283950.0,1219110.0,,1227879.0,1200543.0,1275421.0,1334817.0,1398631.0,2395061.0,2564938.0,,109693.0,93434.0,2425304.0
19.08.10,,,1294606.0,1272457.0,1218677.0,,1249966.0,1192469.0,1295365.0,1327138.0,1405173.0,2462839.0,2636555.0,,109693.0,93931.0,2446169.0
19.08.11,,,1287827.0,1245414.0,1219137.0,,1244680.0,1195199.0,1256007.0,1319037.0,1419865.0,2546543.0,2726542.0,,111900.0,94096.0,2459448.0
19.08.12,,,1302578.0,1254691.0,1217309.0,,1238507.0,1193285.0,1235904.0,1312247.0,1415555.0,2601605.0,2757408.0,,122843.0,91111.0,2459448.0
19.08.13,,,1291088.0,1253704.0,1207271.0,,1215039.0,1186094.0,1239240.0,1324074.0,1415555.0,2615185.0,2810802.0,,125066.0,90394.0,2541567.0
19.08.14,,,1281932.0,1265285.0,1203065.0,,1215050.0,1183511.0,1238129.0,1322715.0,1405308.0,2590613.0,2775061.0,,126075.0,90560.0,2535133.0
19.08.15,,,1294770.0,1270853.0,1202917.0,,1220595.0,1184501.0,1252589.0,1319628.0,1404197.0,2574070.0,2767900.0,,123973.0,95063.0,2534160.0
19.08.16,,,1260374.0,1277149.0,1193901.0,,1220606.0,1184863.0,1251192.0,1324938.0,1402098.0,2557527.0,2793827.0,,123618.0,98359.0,2524036.0
19.08.17,,,1246681.0,1273728.0,1195061.0,,1198384.0,1182271.0,1242570.0,1337927.0,1402087.0,2557527.0,2760121.0,,122531.0,97549.0,2502948.0
19.08.18,,,1250846.0,1291989.0,1199617.0,,1260939.0,1185471.0,1236748.0,1330596.0,1373221.0,2630120.0,2791358.0,,123827.0,97053.0,2508619.0
19.08.19,,,1262833.0,1265482.0,1191460.0,,1260812.0,1169215.0,1236748.0,1314828.0,1368776.0,2649749.0,2785802.0,,125367.0,94447.0,2528994.0
19.08.20,,,1177422.0,1262333.0,1170679.0,,1260111.0,1142225.0,1236748.0,1341592.0,1364927.0,2642345.0,2768543.0,,126289.0,93712.0,2527874.0
19.08.21,,,1249501.0,1255692.0,1163382.0,,1228250.0,1140474.0,1231104.0,1341099.0,1366535.0,2613086.0,2733346.0,,126111.0,93906.0,2520108.0
19.08.22,,,1249501.0,1255692.0,1163382.0,,1228250.0,1140474.0,1231104.0,1332729.0,1366535.0,2613086.0,2733346.0,,126111.0,93906.0,2520108.0
19.08.23,,,1271539.0,1259137.0,1175284.0,,1227250.0,1151695.0,1260227.0,1351605.0,1357383.0,2511478.0,2688889.0,,119333.0,96494.0,2616297.0
19.08.24,,,1330015.0,1293692.0,1231731.0,,1367472.0,1221336.0,1280103.0,1386666.0,1383287.0,2522712.0,2669875.0,,119123.0,96796.0,2667157.0
19.08.25,,,1379837.0,1451841.0,1401358.0,,1410633.0,1368879.0,1342667.0,1485802.0,1409830.0,2481605.0,2647643.0,,121951.0,94229.0,2702751.0
19.08.26,,,1471418.0,1618144.0,1550597.0,,1429259.0,1475773.0,1466260.0,1570627.0,1517597.0,2465431.0,2624815.0,,126348.0,92185.0,2675430.0
19.08.27,,,1474673.0,1651108.0,1458906.0,,1487679.0,1435237.0,1454283.0,1576925.0,1552905.0,2418024.0,2587778.0,,129406.0,91432.0,2821395.0
19.08.28,,,1488649.0,1586408.0,1431607.0,,1441348.0,1413086.0,1435027.0,1571803.0,1533732.0,2409628.0,2566779.0,,127754.0,91432.0,2832506.0
19.08.29,,,1475072.0,1543209.0,1425197.0,,1376622.0,1405802.0,1429614.0,1526101.0,1537486.0,2392097.0,2535679.0,,121172.0,91824.0,2798802.0
19.08.30,,,1470986.0,1479987.0,1411234.0,,1369561.0,1385538.0,1454054.0,1498990.0,1533176.0,2371850.0,2527778.0,,117162.0,91344.0,2793616.0
19.08.31,,,1461738.0,1455679.0,1365253.0,,1379124.0,1357579.0,1384446.0,1497879.0,1561898.0,2371233.0,2491137.0,,115054.0,90671.0,2740491.0
19.09.01,,,1461048.0,1368627.0,1337076.0,,1355926.0,1318644.0,1396851.0,1478025.0,1533266.0,2343344.0,2464311.0,,112532.0,85322.0,2696049.0
19.09.02,,,1391347.0,1365305.0,1293816.0,,1323568.0,1271707.0,1336130.0,1463333.0,1516274.0,2307517.0,2447531.0,,110975.0,81184.0,2605172.0
19.09.03,,,1347868.0,1323704.0,1236199.0,,1312546.0,1231978.0,1313651.0,1455802.0,1500315.0,2284073.0,2440486.0,,109632.0,78110.0,2586172.0
19.09.04,,,1324301.0,1326913.0,1223955.0,,1311223.0,1208814.0,1298219.0,1408901.0,1500315.0,2309765.0,2425286.0,,108371.0,77160.0,2444827.0
19.09.05,,,1313023.0,1306123.0,1207400.0,,1304803.0,1187395.0,1296358.0,1389774.0,1452536.0,2317654.0,2466790.0,,99816.0,77371.0,2485925.0
19.09.06,,,1311058.0,1285802.0,1179111.0,,1279742.0,1156039.0,1290432.0,1363175.0,1383691.0,2332592.0,2460165.0,,98442.0,76410.0,2519370.0
19.09.07,,,1290823.0,1295556.0,1179017.0,,1269349.0,1169537.0,1296956.0,1354804.0,1402345.0,2337777.0,2485820.0,,97253.0,74204.0,2551592.0
19.09.08,,,1299712.0,1340740.0,1242907.0,,1329682.0,1251570.0,1335280.0,1370738.0,1387633.0,2339496.0,2480980.0,,95189.0,65725.0,2513678.0
19.09.09,,,1333831.0,1381929.0,1249878.0,,1364282.0,1269358.0,1373633.0,1405482.0,1389486.0,2338407.0,2512468.0,,91793.0,58342.0,2524786.0
19.09.10,,,1365089.0,1397529.0,1214258.0,,1330841.0,1219545.0,1397337.0,1426653.0,1379630.0,2374209.0,2483949.0,,89444.0,56564.0,2509616.0
19.09.11,,,1364111.0,1380224.0,1201590.0,,1314916.0,1193137.0,1393633.0,1390868.0,1366286.0,2344567.0,2465422.0,,89639.0,56848.0,2645677.0
19.09.12,,,1342448.0,1346778.0,1209331.0,,1315039.0,1197644.0,1359698.0,1395542.0,1393569.0,2342592.0,2443567.0,,89517.0,61741.0,2718824.0
19.09.13,,,1359103.0,1359411.0,1235655.0,,1319261.0,1228289.0,1359500.0,1404629.0,1340707.0,2358641.0,2468025.0,,89150.0,64560.0,2776410.0
19.09.14,,,1365614.0,1360152.0,1296016.0,,1336534.0,1261892.0,1396038.0,1423556.0,1279607.0,2413580.0,2504444.0,,82170.0,65122.0,2775902.0
19.09.15,,,1364782.0,1376532.0,1310586.0,,1336534.0,1273558.0,1380843.0,1429049.0,1425242.0,2430247.0,2592469.0,,89027.0,63289.0,2816035.0
19.09.16,,,1354143.0,1368940.0,1294661.0,,1326666.0,1265575.0,1367510.0,1438159.0,1431807.0,2478543.0,2602457.0,,88276.0,60153.0,2837877.0
19.09.17,,,1326376.0,1372123.0,1254624.0,,1312942.0,1228953.0,1368741.0,1407201.0,1416384.0,2479740.0,2579629.0,,87632.0,59027.0,2824668.0
19.09.18,,,1335018.0,1365397.0,1246009.0,,1312843.0,1220797.0,1335802.0,1382644.0,1401548.0,2477396.0,2598296.0,,87283.0,59434.0,2788001.0
19.09.19,,,1324055.0,1339061.0,1237262.0,,1322215.0,1196229.0,1337385.0,1383790.0,1381144.0,2510754.0,2625926.0,,84432.0,62504.0,2810223.0
19.09.20,,,1301212.0,1308568.0,1235956.0,,1245236.0,1186238.0,1328237.0,1385771.0,1364455.0,2550000.0,2649901.0,,83851.0,64261.0,2788001.0
19.09.21,,,1301212.0,1305568.0,1235934.0,,1276545.0,1194378.0,1305039.0,1384167.0,1369988.0,2598605.0,2715839.0,,83617.0,64479.0,2776890.0
19.09.22,,,1306445.0,1316235.0,1235398.0,,1276545.0,1204993.0,1332438.0,1380100.0,1368718.0,2682629.0,2796542.0,,83642.0,62501.0,2644562.0
19.09.23,,,1311013.0,1325628.0,1222143.0,,1270125.0,1186788.0,1323815.0,1370213.0,1352625.0,2682605.0,2789259.0,2253993.0,83862.0,60254.0,2646412.0
19.09.24,,,1321231.0,1322061.0,1202706.0,,1275064.0,1171123.0,1335108.0,1371791.0,1363393.0,2677901.0,2789678.0,2227777.0,84000.0,59419.0,2652138.0
19.09.25,,,1362813.0,1338160.0,1204276.0,,1306038.0,1170679.0,1346284.0,1371840.0,1374408.0,2645185.0,2759135.0,2217061.0,84096.0,58600.0,2707852.0
19.09.26,,,1372690.0,1364691.0,1233446.0,,1307780.0,1205303.0,1366295.0,1381964.0,1395272.0,2644197.0,2754938.0,2281740.0,76241.0,59080.0,2729056.0
19.09.27,,,1394912.0,1463717.0,1297015.0,,1340606.0,1279117.0,1369987.0,1448802.0,1428496.0,2648901.0,2770924.0,2355456.0,72622.0,59282.0,2732669.0
19.09.28,,,1426532.0,1480259.0,1340328.0,,1361728.0,1314376.0,1387762.0,1497029.0,1504214.0,2647654.0,2788061.0,2397697.0,70379.0,59312.0,2720255.0
19.09.29,,,1438877.0,1493965.0,1379476.0,,1370373.0,1329358.0,1385207.0,1539629.0,1520869.0,2658518.0,2803493.0,2414160.0,69578.0,57208.0,2732335.0
19.09.30,,,1454310.0,1502669.0,1380797.0,,1393793.0,1338970.0,1453470.0,1533203.0,1517103.0,2674063.0,2823201.0,2400849.0,69840.0,54257.0,2793915.0
19.10.01,,,1581069.0,1513333.0,1399439.0,,1436259.0,1347643.0,1468148.0,1538866.0,1505449.0,2751346.0,2864938.0,2381296.0,69744.0,52053.0,2725373.0
19.10.02,,,1644344.0,1545308.0,1449470.0,,1439338.0,1391599.0,1485692.0,1544927.0,1427259.0,2766086.0,2889876.0,2366802.0,70843.0,51345.0,2719430.0
19.10.03,,,1616542.0,1596529.0,1507567.0,,1454770.0,1488114.0,1529012.0,1603001.0,1602587.0,2732222.0,2866171.0,2363443.0,72322.0,52311.0,2719430.0
19.10.04,,,1635184.0,1640120.0,1551444.0,,1478227.0,1532963.0,1531358.0,1653407.0,1633698.0,2714444.0,2834938.0,2374395.0,72418.0,52617.0,2745263.0
19.10.05,,,1643085.0,1671838.0,1573354.0,,1467116.0,1562839.0,1583703.0,1669901.0,1634943.0,2709149.0,2804926.0,2414641.0,72556.0,49756.0,2744374.0
19.10.06,,,1633208.0,1658942.0,1596927.0,,1494298.0,1581310.0,1583703.0,1655322.0,1709769.0,2694691.0,2804320.0,2483084.0,75197.0,50626.0,2770090.0
19.10.07,,,1634927.0,1638324.0,1580442.0,,1574680.0,1552206.0,1595983.0,1655850.0,1698658.0,2627037.0,2780642.0,2501259.0,80364.0,48267.0,2760053.0
19.10.08,,,1596162.0,1600358.0,1501880.0,,1553321.0,1476521.0,1595983.0,1611876.0,1685782.0,2610852.0,2724506.0,2464939.0,81980.0,47754.0,2804510.0
19.10.09,,,1597395.0,1578432.0,1482706.0,,1543604.0,1457654.0,1589610.0,1566371.0,1690227.0,2566568.0,2674321.0,2438531.0,82901.0,47270.0,2760195.0
19.10.10,,,1597328.0,1557901.0,1482741.0,,1533198.0,1459259.0,1596005.0,1569371.0,1690227.0,2536160.0,2673210.0,2432735.0,83481.0,47521.0,2780701.0
19.10.11,,,1580045.0,1547234.0,1482743.0,,1494803.0,1432841.0,1596589.0,1570815.0,1614680.0,2533296.0,2652592.0,2445586.0,83987.0,46166.0,2720551.0
19.10.12,,,1576329.0,1542767.0,1357249.0,,1498635.0,1443080.0,1569838.0,1548777.0,1606913.0,2544049.0,2664813.0,2485061.0,84199.0,46875.0,2717713.0
19.10.13,,,1570234.0,1542088.0,1487310.0,,1480493.0,1448916.0,1588533.0,1553456.0,1606913.0,2512222.0,2655776.0,2598395.0,86609.0,46992.0,2719083.0
19.10.14,,,1555370.0,1524444.0,1452407.0,,1445308.0,1403584.0,1564411.0,1548148.0,1624308.0,2492862.0,2607531.0,2600381.0,88952.0,47166.0,2690454.0
19.10.15,,,1535802.0,1487790.0,1396097.0,,1434550.0,1354715.0,1511222.0,1509873.0,1606672.0,2465802.0,2566667.0,2550569.0,89787.0,46574.0,2686133.0
19.10.16,,,1531964.0,1462617.0,1378391.0,,1425611.0,1339348.0,1508889.0,1494432.0,1606672.0,2440061.0,2547901.0,2519853.0,91969.0,46291.0,2723786.0
19.10.17,,,1502962.0,1434753.0,1369270.0,,1405284.0,1328743.0,1482941.0,1486048.0,1606661.0,2431049.0,2522123.0,2511849.0,93617.0,47302.0,2689959.0
19.10.18,,,1479505.0,1411100.0,1353444.0,,1392076.0,1325289.0,1468878.0,1480259.0,1597028.0,2415926.0,2520889.0,2520937.0,92558.0,49287.0,2688108.0
19.10.19,,,1467159.0,1396926.0,1355893.0,,1378888.0,1325089.0,1468878.0,1476851.0,1597039.0,2405308.0,2486073.0,2538271.0,88253.0,49493.0,2665516.0
19.10.20,,,1442215.0,1390258.0,1353005.0,,1369632.0,1321743.0,1476285.0,1451419.0,1589250.0,2394691.0,2484927.0,2554442.0,87036.0,46015.0,2672306.0
19.10.21,,,1420954.0,1374950.0,1321111.0,,1369755.0,1292624.0,1423065.0,1410505.0,1573088.0,2370889.0,2469666.0,2523975.0,86398.0,44874.0,2654652.0
19.10.22,,,1420954.0,1335791.0,1248658.0,,1353101.0,1225185.0,1398643.0,1365444.0,1539876.0,2344938.0,2455308.0,2425667.0,84411.0,43518.0,2623541.0
19.10.23,,,1390953.0,1286802.0,1230978.0,,1321629.0,1203447.0,1381100.0,1344679.0,1562211.0,2328629.0,2436419.0,2386207.0,83210.0,43222.0,2537024.0
19.10.24,,,1402064.0,1274938.0,1215592.0,,1312481.0,1185110.0,1372211.0,1324309.0,1536790.0,2320370.0,2426543.0,2374073.0,82587.0,43892.0,2491357.0
19.10.25,,,1395275.0,1265758.0,1208180.0,,1284062.0,1179495.0,1324686.0,1302468.0,1501248.0,2324320.0,2438375.0,2373333.0,80693.0,45160.0,2474197.0
19.10.26,,,1360000.0,1253679.0,1203601.0,,1270345.0,1171100.0,1319748.0,1312716.0,1488855.0,2372346.0,2484568.0,2371380.0,79271.0,43224.0,2427841.0
19.10.27,,,1302456.0,1259193.0,1208610.0,,1252456.0,1187544.0,1324675.0,1295544.0,1482187.0,2384689.0,2498395.0,2370379.0,79018.0,44194.0,2420432.0
19.10.28,,,1331346.0,1254803.0,1195978.0,,1252902.0,1170982.0,1324675.0,1268395.0,1452932.0,2362211.0,2478273.0,2361111.0,78789.0,41197.0,2462666.0
19.10.29,,,1281333.0,1252210.0,1164302.0,,1251678.0,1143199.0,1313564.0,1262343.0,1418376.0,2347889.0,2450482.0,2328888.0,78243.0,40772.0,2460197.0
19.10.30,,,1271333.0,1218124.0,1153200.0,,1236285.0,1123186.0,1314181.0,1261717.0,1390646.0,2329493.0,2448777.0,2301827.0,78975.0,39794.0,2463654.0
19.10.31,,,1141333.0,1205926.0,1149940.0,,1235679.0,1120110.0,1329613.0,1259978.0,1390646.0,2327775.0,2457652.0,2287912.0,78532.0,40363.0,2465802.0
19.11.01,,,1236655.0,1222520.0,1156145.0,,1222929.0,1127029.0,1340224.0,1260617.0,1392891.0,2354568.0,2484197.0,2287924.0,77306.0,41190.0,2475061.0
19.11.02,,,1257767.0,1245420.0,1188510.0,,1238645.0,1164647.0,1277816.0,1286891.0,1392891.0,2396417.0,2529530.0,2293432.0,76188.0,41247.0,2461481.0
19.11.03,,,1260606.0,1277641.0,1236173.0,,1239174.0,1237110.0,1276828.0,1316543.0,1395937.0,2414197.0,2559444.0,2307666.0,75937.0,39898.0,2445925.0
19.11.04,,,1309865.0,1315173.0,1231828.0,,1259432.0,1234658.0,1281766.0,1300641.0,1394950.0,2424196.0,2545679.0,2342049.0,76146.0,37811.0,2451481.0
19.11.05,,,1324310.0,1283445.0,1195062.0,,1254483.0,1194088.0,1291609.0,1293630.0,1402428.0,2392001.0,2546443.0,2318628.0,76562.0,36455.0,2417778.0
19.11.06,,,1255914.0,1259481.0,1195310.0,,1256386.0,1187018.0,1273091.0,1277767.0,1453567.0,2381111.0,2522839.0,2308281.0,76566.0,35146.0,2359850.0
19.11.07,,,1258026.0,1257373.0,1195568.0,,1241234.0,1181780.0,1273091.0,1275185.0,1474616.0,2384321.0,2553703.0,2304627.0,76766.0,35311.0,2367628.0
19.11.08,,,1258026.0,1243186.0,1193088.0,,1243964.0,1183326.0,1261980.0,1279370.0,1474616.0,2386913.0,2574567.0,2308552.0,76841.0,35541.0,2386419.0
19.11.09,,,1291470.0,1239862.0,1193088.0,,1231449.0,1193213.0,1282597.0,1285321.0,1474690.0,2488889.0,2632097.0,2317826.0,76700.0,35530.0,2486272.0
19.11.10,,,1319484.0,1219838.0,1205558.0,,1228137.0,1185178.0,1284141.0,1288854.0,1474690.0,2510123.0,2682469.0,2346035.0,77209.0,34943.0,2555442.0
19.11.11,,,1279185.0,1218849.0,1199644.0,,1214803.0,1173598.0,1275881.0,1284545.0,1506604.0,2545679.0,2679012.0,2370494.0,77659.0,33297.0,2567417.0
19.11.12,,,1289261.0,1218357.0,1188834.0,,1215029.0,1162165.0,1275881.0,1280123.0,1586659.0,2520987.0,2641357.0,2375543.0,78185.0,32490.0,2607429.0
19.11.13,,,1292374.0,1213788.0,1185185.0,,1207693.0,1157556.0,1265993.0,1272839.0,1651469.0,2516308.0,2646172.0,2379988.0,79372.0,32088.0,2558280.0
19.11.14,,,1289374.0,1217406.0,1184839.0,,1186790.0,1158754.0,1268462.0,1272705.0,1651469.0,2512108.0,2640864.0,2403259.0,79676.0,32432.0,2622725.0
19.11.15,,,1320965.0,1224555.0,1198254.0,,1217476.0,1162573.0,1259820.0,1284567.0,1581826.0,2515827.0,2630629.0,2450888.0,79285.0,33297.0,2622576.0
19.11.16,,,1320965.0,1261270.0,1233002.0,,1217790.0,1171376.0,1301291.0,1298740.0,1609312.0,2533445.0,2677432.0,2468802.0,79322.0,33448.0,2623615.0
19.11.17,,,1350100.0,1306989.0,1277389.0,,1233155.0,1224411.0,1343423.0,1312839.0,1617001.0,2527900.0,2690739.0,2542345.0,79591.0,32558.0,2614207.0
19.11.18,,,1353064.0,1311575.0,1285063.0,,1250192.0,1227510.0,1354557.0,1305297.0,1617001.0,2548270.0,2704197.0,2539874.0,80177.0,31376.0,2581108.0
19.11.19,,,1353053.0,1313358.0,1249558.0,,1263548.0,1217822.0,1354557.0,1298889.0,1617001.0,2560247.0,2712084.0,2522971.0,80437.0,30358.0,2593466.0
19.11.20,,,1338137.0,1293300.0,1241730.0,,1253918.0,1207012.0,1357778.0,1306417.0,1611804.0,2570061.0,2707145.0,2499222.0,80248.0,30422.0,2594689.0
19.11.21,,,1343692.0,1288040.0,1233693.0,,1267488.0,1191117.0,1343692.0,1309098.0,1601680.0,2578765.0,2701481.0,2481209.0,79807.0,31156.0,2593701.0
19.11.22,,,1343692.0,1285753.0,1224063.0,,1259876.0,1181090.0,1377411.0,1308889.0,1639968.0,2584186.0,2728555.0,2468049.0,78328.0,32223.0,2560368.0
19.11.23,,,1371347.0,1263917.0,1224410.0,,1256295.0,1178711.0,1363595.0,1306529.0,1698230.0,2589505.0,2723445.0,2457963.0,77381.0,32418.0,2559133.0
19.11.24,,,1368496.0,1252493.0,1211109.0,,1234680.0,1180974.0,1328286.0,1291271.0,1776046.0,2590024.0,2732098.0,2444222.0,76509.0,31120.0,2557899.0
19.11.25,,,1372977.0,1253768.0,1200737.0,,1235915.0,1176296.0,1328275.0,1289542.0,1897509.0,2579753.0,2700135.0,2413358.0,76399.0,30108.0,2517232.0
19.11.26,,,1348187.0,1244967.0,1179495.0,,1177643.0,1146419.0,1328275.0,1283580.0,1864823.0,2563198.0,2689497.0,2333147.0,76352.0,29628.0,2590332.0
19.11.27,,,1347817.0,1241121.0,1172581.0,,1238013.0,1132942.0,1323471.0,1273580.0,1864823.0,2561852.0,2667419.0,2291988.0,76036.0,29689.0,2582184.0
19.11.28,,,1358743.0,1224111.0,1172853.0,,1221358.0,1134795.0,1323471.0,1273333.0,1864823.0,2549505.0,2658530.0,2267283.0,75539.0,30905.0,2616517.0
19.11.29,,,1366741.0,1232716.0,1173480.0,,1208259.0,1137521.0,1340587.0,1280879.0,1846478.0,2539012.0,2664333.0,2262407.0,74325.0,31366.0,2635406.0
19.11.30,,,1355039.0,1218210.0,1173570.0,,1214915.0,1143753.0,1322821.0,1288456.0,1954330.0,2595889.0,2721851.0,2261728.0,73410.0,31504.0,2662339.0
19.12.01,,,1355039.0,1233703.0,1182965.0,,1209977.0,1145143.0,1322821.0,1296816.0,1999378.0,2602753.0,2767283.0,2271469.0,72742.0,31121.0,2662293.0
19.12.02,,,1360348.0,1234346.0,1175544.0,,1219259.0,1132017.0,1317486.0,1291678.0,1998285.0,2623950.0,2772111.0,2268531.0,72339.0,29542.0,2616420.0
