x,平均价-首饰-Lv80以下传说首饰（平）,平均价-首饰-Lv85传说首饰（平）,平均价-防具-Lv100堕落的遗影（平）,平均价-防具-Lv100传说防具（平）,平均价-防具-Lv85安徒恩传说防具（平）,平均价-防具-Lv90传说防具（平）,平均价-防具-Lv85远古/魂远古传说防具（平）,平均价-武器-Lv100史诗武器（平）,平均价-武器-Lv90魔枪士传说（平）,平均价-武器-Lv90暗夜使者传说（平）,平均价-武器-Lv85远古/魂远古传说武器（平）,平均价-武器-Lv85安徒恩传说武器（平）,平均价-武器-Lv90传说武器（平）,平均价-武器-Lv90枪手传说（平）,平均价-武器-Lv90圣职者传说（平）,平均价-武器-Lv90魔法师传说（平）,平均价-武器-Lv90格斗家传说（平）,平均价-武器-Lv90鬼剑士传说（平）,平均价-武器-Lv85释魂武器（平）,平均价-材料及消耗品-有色小晶块（平）,平均价-特殊装备-Lv85传说辅助（平）,平均价-特殊装备-Lv85传说魔法石（平）,平均价-附魔卡片及宝珠-神器卡片（平）,平均价-附魔卡片及宝珠-稀有卡片（平）,平均价-附魔卡片及宝珠-使徒宝珠（平）,平均价-材料及消耗品-+12 几率装备强化券 (30天)（平）,平均价-材料及消耗品-+12 几率装备增幅券 (30天)（平）,平均价-材料及消耗品-+7 几率装备增幅券 (30天)（平）,平均价-材料及消耗品-+11 几率装备增幅券 (30天)（平）
19.03.30,4467089.0,1302680.0,,,1016791.0,884778.0,1948596.0,,797372.0,773036.0,1676623.0,1403139.0,830556.0,961894.0,778294.0,772797.0,789941.0,945084.0,2707770.0,15.0,1521782.0,938343.0,4920698.0,129651.0,19221652.0,102097447.0,267833099.0,5000331.0,76951701.0
19.03.31,2944604.0,1339247.0,,,1031084.0,967196.0,1844165.0,,897465.0,853106.0,1679920.0,1383051.0,915067.0,1029973.0,872353.0,872674.0,874368.0,1009139.0,2697316.0,15.0,1575862.0,980696.0,4914251.0,127802.0,19788126.0,104696706.0,268180472.0,5069117.0,77854126.0
19.04.01,4315109.0,1355841.0,,,1037250.0,973762.0,1655435.0,,882254.0,863219.0,1626041.0,1364701.0,912832.0,993732.0,881918.0,880414.0,882762.0,1001248.0,2659169.0,15.0,1599131.0,1005430.0,4896506.0,128053.0,19840604.0,105840637.0,265860334.0,5100477.0,78212166.0
19.04.02,4575638.0,1341533.0,,,1037631.0,944208.0,1561610.0,,865398.0,845589.0,1605634.0,1327237.0,881872.0,926328.0,853865.0,857607.0,864212.0,961346.0,2754513.0,15.0,1594226.0,1014435.0,4854444.0,127548.0,20084406.0,105049505.0,264362568.0,5122355.0,78174603.0
19.04.03,4084597.0,1319185.0,,,1035371.0,929300.0,1407053.0,,853918.0,840084.0,1575174.0,1264380.0,868214.0,895634.0,847072.0,845325.0,856404.0,940643.0,2737836.0,15.0,1578014.0,1000903.0,4862874.0,126387.0,20300793.0,104701081.0,261129426.0,5161164.0,77383168.0
19.04.04,4588927.0,1315470.0,,,1050419.0,936246.0,1404959.0,,857544.0,849555.0,1553495.0,1265286.0,875470.0,899526.0,854556.0,851613.0,862508.0,951443.0,2815274.0,16.0,1568479.0,1001487.0,4890076.0,126554.0,19750717.0,105258017.0,263525929.0,5277960.0,77055376.0
19.04.05,5392791.0,1368697.0,,,1064206.0,971262.0,1434430.0,,882769.0,875770.0,1568157.0,1287838.0,906319.0,928835.0,885264.0,882606.0,890465.0,996653.0,2830379.0,16.0,1621851.0,1017754.0,4908717.0,126583.0,20420856.0,105137507.0,265324141.0,5216153.0,76323286.0
19.04.06,4826517.0,1428813.0,,,1053311.0,1043093.0,1472039.0,,958310.0,945607.0,1595773.0,1283907.0,977447.0,990290.0,964873.0,953602.0,959459.0,1072329.0,2932078.0,16.0,1693472.0,1055296.0,4933976.0,126216.0,20619178.0,103903740.0,263850299.0,4804142.0,75563916.0
19.04.07,5244228.0,1457803.0,,,1036133.0,1038025.0,1471724.0,,956670.0,947680.0,1606414.0,1258017.0,982244.0,1001893.0,970121.0,949554.0,963060.0,1086011.0,2783653.0,16.0,1703768.0,1068508.0,4952952.0,127873.0,20931503.0,103229456.0,261661765.0,4678277.0,72658218.0
19.04.08,4001875.0,1435346.0,,,1033027.0,1013889.0,1465334.0,,940272.0,931672.0,1578036.0,1251706.0,956438.0,969475.0,944740.0,933736.0,943609.0,1032189.0,2786099.0,16.0,1683662.0,1055885.0,4877092.0,130395.0,20705884.0,103400246.0,255158633.0,4631326.0,70944531.0
19.04.09,3258938.0,1389210.0,,,1038600.0,998631.0,1449326.0,,934617.0,923850.0,1527186.0,1236602.0,944311.0,951535.0,931793.0,925772.0,936785.0,1008730.0,2844627.0,16.0,1673092.0,1041069.0,4779440.0,131872.0,20219443.0,104377831.0,255612273.0,4584385.0,70606770.0
19.04.10,3382056.0,1365565.0,,,1066551.0,1005495.0,1482207.0,,938917.0,930405.0,1516586.0,1253466.0,947415.0,948255.0,939556.0,931365.0,942690.0,1002128.0,2824036.0,16.0,1660655.0,1033176.0,4760556.0,135651.0,20255900.0,105262640.0,255704081.0,4480385.0,70914947.0
19.04.11,3422514.0,1381779.0,,,1112687.0,1024140.0,1530222.0,,951619.0,950047.0,1548915.0,1300647.0,964372.0,966080.0,957128.0,948984.0,959090.0,1018172.0,2869205.0,16.0,1647790.0,1056343.0,4722139.0,130870.0,20281942.0,105082276.0,253187856.0,4355713.0,71278277.0
19.04.12,3118078.0,1411149.0,,,1132992.0,1066210.0,1586085.0,,991605.0,987878.0,1593416.0,1310400.0,1001900.0,1002739.0,998358.0,988198.0,994985.0,1052940.0,2794973.0,16.0,1688037.0,1106758.0,4609659.0,130372.0,20892012.0,105743815.0,251866031.0,4360935.0,71834620.0
19.04.13,3425509.0,1456496.0,,,1128281.0,1101182.0,1635717.0,,1023217.0,1020482.0,1630129.0,1314875.0,1037589.0,1036424.0,1030755.0,1023530.0,1033562.0,1096502.0,2812423.0,17.0,1719918.0,1137516.0,4710058.0,131127.0,21684187.0,107125829.0,252582807.0,4365241.0,73500907.0
19.04.14,4183800.0,1456405.0,,,1115307.0,1102786.0,1640887.0,,1024214.0,1012695.0,1656046.0,1295803.0,1038721.0,1035655.0,1032420.0,1021588.0,1029876.0,1112953.0,2818806.0,17.0,1717420.0,1129377.0,4667635.0,129506.0,20857006.0,112109072.0,254127746.0,4420109.0,76067881.0
19.04.15,4248879.0,1437399.0,,,1104138.0,1063229.0,1611913.0,,991704.0,984588.0,1640648.0,1284116.0,1009700.0,1007087.0,1004297.0,999040.0,999919.0,1077654.0,2897301.0,17.0,1706528.0,1113300.0,4558148.0,129717.0,20171587.0,115991009.0,258972367.0,4533420.0,78440380.0
19.04.16,4123383.0,1422578.0,,,1103459.0,1048834.0,1594600.0,,985402.0,982191.0,1630436.0,1286011.0,1000020.0,994543.0,995358.0,989325.0,992218.0,1058266.0,2936175.0,17.0,1683647.0,1090048.0,4386954.0,129300.0,20470968.0,118898344.0,261723261.0,4565171.0,80724461.0
19.04.17,4389280.0,1405854.0,,,1112130.0,1046646.0,1578851.0,,986159.0,979757.0,1615463.0,1290057.0,996320.0,993182.0,988266.0,987921.0,990861.0,1046600.0,2927049.0,17.0,1669324.0,1083357.0,4276035.0,128319.0,21164503.0,120114647.0,266124173.0,4489846.0,80342913.0
19.04.18,3656812.0,1403828.0,,,1133032.0,1047768.0,1576824.0,,987050.0,980614.0,1622671.0,1317212.0,998035.0,994907.0,992275.0,989072.0,991487.0,1049789.0,3042067.0,17.0,1679300.0,1076769.0,4183048.0,128508.0,20965850.0,117423835.0,260430559.0,4357119.0,78416818.0
19.04.19,3432117.0,1414612.0,,,1129472.0,1054333.0,1585466.0,,987545.0,984327.0,1628998.0,1307556.0,1001720.0,998413.0,993284.0,989537.0,993895.0,1061047.0,3022187.0,17.0,1686219.0,1077780.0,4153449.0,127384.0,20702656.0,109661809.0,250852016.0,4101229.0,74836060.0
19.04.20,1274261.0,1416747.0,,,1116539.0,1066049.0,1579992.0,,991078.0,989599.0,1619565.0,1272714.0,1012333.0,1012924.0,1004392.0,992050.0,998512.0,1092573.0,2937520.0,17.0,1715946.0,1086398.0,4131606.0,124061.0,21170438.0,106967835.0,245477340.0,4086813.0,74648789.0
19.04.21,1303148.0,1412524.0,,,1104385.0,1071002.0,1573390.0,,992820.0,993178.0,1602424.0,1263414.0,1022959.0,1012662.0,1004364.0,999598.0,1013591.0,1136169.0,2969442.0,17.0,1715102.0,1084036.0,4122117.0,122556.0,20792313.0,105773685.0,239207099.0,4078471.0,74724768.0
19.04.22,4221388.0,1394475.0,,,1095903.0,1057684.0,1549772.0,,990716.0,988293.0,1579844.0,1257162.0,1013718.0,1005269.0,997408.0,994550.0,999377.0,1118465.0,2866978.0,17.0,1710703.0,1073475.0,4102562.0,122196.0,19687926.0,104848766.0,236049796.0,4065678.0,74431808.0
19.04.23,3989649.0,1405451.0,,,1100598.0,1059291.0,1547787.0,,990263.0,986544.0,1591520.0,1262380.0,1013194.0,1007674.0,997197.0,994178.0,998146.0,1115890.0,2883733.0,17.0,1694735.0,1075725.0,4112800.0,123142.0,20683451.0,105032002.0,235869656.0,4064976.0,74517027.0
19.04.24,1889038.0,1365154.0,,,1089633.0,1019105.0,1481202.0,,951344.0,947558.0,1534261.0,1241572.0,972157.0,967007.0,953283.0,962527.0,963839.0,1056699.0,2935726.0,16.0,1697354.0,1060177.0,3976309.0,119154.0,20216857.0,103394663.0,235911866.0,4079629.0,74786799.0
19.04.25,2347668.0,1338272.0,,,1068368.0,998074.0,1452985.0,,931827.0,924388.0,1493703.0,1208820.0,948171.0,936403.0,920913.0,936258.0,941870.0,1045128.0,2866166.0,14.0,1659319.0,1052432.0,3998699.0,117943.0,20638482.0,103467562.0,235999754.0,4129006.0,74739035.0
19.04.26,3474763.0,1343683.0,,,1054207.0,966034.0,1500966.0,,892021.0,871003.0,1457647.0,1171046.0,905018.0,886519.0,873800.0,886145.0,901472.0,1037612.0,2859257.0,11.0,1684019.0,1049462.0,4089673.0,119404.0,20109579.0,103138782.0,231779851.0,4214456.0,73065982.0
19.04.27,3492860.0,1362641.0,,,1058635.0,962661.0,1488091.0,,884770.0,859980.0,1444159.0,1157639.0,898894.0,878087.0,863961.0,868879.0,895789.0,1055763.0,3145219.0,10.0,1701309.0,1061427.0,4131853.0,120636.0,21193967.0,102113323.0,223722346.0,4162980.0,70733630.0
19.04.28,1490557.0,1355459.0,,,1063199.0,965339.0,1420020.0,,885206.0,852724.0,1407676.0,1136665.0,898955.0,872032.0,864290.0,863240.0,892633.0,1077049.0,2920731.0,9.0,1704084.0,1062665.0,4151084.0,120392.0,20635242.0,101853520.0,220622110.0,4172022.0,70125986.0
19.04.29,1455459.0,1339473.0,,,1063577.0,943003.0,1386089.0,,869482.0,839079.0,1354043.0,1129110.0,880967.0,856336.0,846849.0,845925.0,874970.0,1049625.0,3117909.0,9.0,1692093.0,1058523.0,4200733.0,117499.0,19844209.0,103489618.0,221668918.0,4217411.0,70616038.0
19.04.30,3294804.0,1340227.0,,,1065944.0,937478.0,1354563.0,,869917.0,841491.0,1339993.0,1125806.0,876199.0,854691.0,843924.0,842670.0,871909.0,1026475.0,3246354.0,9.0,1683568.0,1053780.0,4178207.0,117727.0,19595699.0,104816604.0,223955104.0,4321757.0,72099848.0
19.05.01,3193032.0,1347153.0,,,1124622.0,981031.0,1354425.0,,905411.0,893914.0,1354933.0,1169918.0,918106.0,896338.0,899148.0,887034.0,912456.0,1039140.0,3140391.0,9.0,1698872.0,1057726.0,4136994.0,120109.0,19273210.0,107235556.0,229915747.0,4399491.0,74024071.0
19.05.02,3293362.0,1464605.0,,,1300889.0,1109684.0,1482584.0,,1042077.0,1028830.0,1432401.0,1296437.0,1044472.0,1026130.0,1037945.0,1022263.0,1031952.0,1131961.0,3408415.0,9.0,1835510.0,1180879.0,4124628.0,122261.0,19207435.0,109481612.0,234736984.0,4426231.0,74821576.0
19.05.03,4566806.0,1587365.0,,,1398089.0,1236704.0,1632304.0,,1185768.0,1153217.0,1544133.0,1387989.0,1181329.0,1164907.0,1164303.0,1165335.0,1178735.0,1273578.0,3298908.0,10.0,2020234.0,1323511.0,4193566.0,123435.0,20109094.0,110583588.0,236055220.0,4426633.0,75743571.0
19.05.04,4968981.0,1674505.0,,,1417624.0,1304609.0,1654602.0,,1249437.0,1221286.0,1610585.0,1400123.0,1249717.0,1226874.0,1224423.0,1221252.0,1242108.0,1383577.0,3388298.0,10.0,2140702.0,1425047.0,4254580.0,123668.0,20569057.0,111526003.0,237185857.0,4463867.0,75746976.0
19.05.05,5509298.0,1673119.0,,,1402452.0,1304916.0,1609380.0,,1233963.0,1208284.0,1614989.0,1375501.0,1243542.0,1214458.0,1223161.0,1206868.0,1227433.0,1405125.0,3309893.0,10.0,2119296.0,1455557.0,4274868.0,125586.0,19807239.0,113275887.0,238022152.0,4512026.0,76759351.0
19.05.06,5304842.0,1670093.0,,,1402446.0,1263002.0,1572876.0,,1199298.0,1173328.0,1599771.0,1360981.0,1212305.0,1179080.0,1199305.0,1174850.0,1194578.0,1376252.0,3264302.0,10.0,2092913.0,1435153.0,4265365.0,126108.0,19047784.0,115991911.0,240316707.0,4573161.0,78218267.0
19.05.07,4704381.0,1645287.0,,,1415569.0,1278072.0,1572392.0,,1216409.0,1190725.0,1600663.0,1360067.0,1226308.0,1195311.0,1204822.0,1191430.0,1213285.0,1382396.0,3286351.0,10.0,2070977.0,1422034.0,4220095.0,125874.0,19722510.0,119142297.0,242723331.0,4620662.0,80282288.0
19.05.08,4017835.0,1721420.0,,,1509813.0,1354553.0,1636288.0,,1313514.0,1286943.0,1656472.0,1452484.0,1306837.0,1286235.0,1290068.0,1289237.0,1295537.0,1405949.0,3327952.0,10.0,2117574.0,1468633.0,4211722.0,126693.0,20109425.0,122317686.0,246918582.0,4721507.0,84889388.0
19.05.09,4141881.0,1871937.0,,,1691536.0,1490970.0,1814612.0,,1461693.0,1437401.0,1786997.0,1618007.0,1451953.0,1429598.0,1441541.0,1443289.0,1440986.0,1532664.0,3289945.0,10.0,2284843.0,1587630.0,4222512.0,126946.0,19333835.0,128411451.0,252134257.0,4915158.0,89804225.0
19.05.10,3553319.0,2029200.0,,,1783526.0,1626902.0,1971372.0,,1588028.0,1550176.0,1907663.0,1703791.0,1567763.0,1534305.0,1545685.0,1543217.0,1558394.0,1689252.0,3343525.0,10.0,2518467.0,1726033.0,4266144.0,126226.0,20263782.0,131826987.0,254121531.0,5044632.0,92468731.0
19.05.11,3573265.0,2086793.0,,,1804004.0,1679446.0,2024180.0,,1646168.0,1604473.0,1949306.0,1735802.0,1627235.0,1597148.0,1596416.0,1597612.0,1617699.0,1767984.0,3304169.0,10.0,2558234.0,1800959.0,4344891.0,132409.0,20550425.0,134905923.0,258826145.0,5192348.0,94759475.0
19.05.12,2825059.0,2071135.0,,,1778507.0,1676562.0,1990749.0,,1630418.0,1597417.0,1972617.0,1719329.0,1628458.0,1597018.0,1602012.0,1605687.0,1616847.0,1775991.0,3450463.0,10.0,2556508.0,1814505.0,4377812.0,139211.0,20635977.0,136000211.0,265947316.0,5241424.0,95765174.0
19.05.13,2291565.0,2032725.0,,,1766487.0,1620622.0,1932039.0,,1576595.0,1542186.0,1953438.0,1707122.0,1576601.0,1543668.0,1549750.0,1552999.0,1557581.0,1730956.0,3583969.0,10.0,2490645.0,1784683.0,4421607.0,141152.0,20541250.0,137680274.0,265765889.0,5031403.0,94564254.0
19.05.14,3383524.0,1941862.0,,,1746557.0,1589300.0,1857352.0,,1548862.0,1525296.0,1891362.0,1677273.0,1548999.0,1524368.0,1524023.0,1531204.0,1534587.0,1672146.0,3268992.0,10.0,2400320.0,1720249.0,4402660.0,138416.0,20848142.0,135359115.0,263256769.0,4856763.0,92543471.0
19.05.15,4081035.0,2022673.0,,,1829658.0,1635972.0,1942892.0,,1595608.0,1575233.0,1989807.0,1744205.0,1594312.0,1566133.0,1574758.0,1573403.0,1584877.0,1708880.0,3476480.0,10.0,2464012.0,1788353.0,4404773.0,137602.0,20468259.0,135800693.0,263310359.0,4520349.0,92132564.0
19.05.16,5614913.0,2080042.0,,,1914115.0,1718163.0,2027177.0,,1686013.0,1654531.0,2039684.0,1828642.0,1670266.0,1645290.0,1650856.0,1652383.0,1659984.0,1767341.0,3400262.0,10.0,2581275.0,1864790.0,4369543.0,137957.0,20946687.0,134308304.0,261473721.0,4383119.0,90743397.0
19.05.19,4539550.0,2257061.0,,,2082794.0,1919552.0,2118847.0,,1875256.0,1837457.0,2193153.0,1958415.0,1858447.0,1837405.0,1825501.0,1831086.0,1854888.0,1982391.0,3814510.0,10.0,2859246.0,2132940.0,4370347.0,144749.0,21645824.0,136235846.0,288609082.0,4659331.0,100836226.0
19.05.20,4715993.0,2232089.0,,,2048284.0,1869759.0,2078513.0,,1821138.0,1795814.0,2229391.0,1959305.0,1815563.0,1790787.0,1790544.0,1794900.0,1809224.0,1931039.0,3652283.0,10.0,2810447.0,2162487.0,4279158.0,143116.0,21109343.0,138586330.0,297667060.0,4668642.0,103361849.0
19.05.21,4835649.0,2215891.0,,,2069851.0,1827285.0,2059406.0,,1794263.0,1763425.0,2180374.0,1953324.0,1787620.0,1762974.0,1760519.0,1763016.0,1780735.0,1909556.0,3627926.0,10.0,2752672.0,2109387.0,4193397.0,141963.0,21071695.0,144986173.0,302073822.0,4615360.0,101768779.0
19.05.22,5369260.0,2194556.0,,,2085894.0,1832195.0,2053728.0,,1799925.0,1769134.0,2196978.0,1970090.0,1794991.0,1766982.0,1764345.0,1769955.0,1782044.0,1910340.0,3462072.0,11.0,2731134.0,2090746.0,4190718.0,139876.0,20757022.0,143016203.0,303444771.0,4671276.0,102186098.0
19.05.23,5056702.0,2200674.0,,,2093325.0,1838392.0,2064210.0,,1811170.0,1773781.0,2220086.0,1975620.0,1800983.0,1775414.0,1772687.0,1772230.0,1790154.0,1912117.0,3443359.0,10.0,2755911.0,2076729.0,4203549.0,139447.0,21324616.0,143774906.0,302149583.0,4625357.0,100830556.0
19.05.24,3676203.0,2360418.0,,,2227033.0,2015385.0,2189605.0,,2018919.0,1963465.0,2334088.0,2105018.0,1978393.0,1939175.0,1932836.0,1957101.0,1955343.0,2103245.0,3687537.0,10.0,2925754.0,2165753.0,4241703.0,124586.0,21524168.0,130168167.0,302799251.0,4574970.0,99956143.0
19.05.25,5367855.0,2481781.0,,,2303416.0,2117775.0,2288883.0,,2101520.0,2053359.0,2392660.0,2172332.0,2071894.0,2033550.0,2035269.0,2045206.0,2050952.0,2197471.0,3881743.0,11.0,3046111.0,2328829.0,4089602.0,113046.0,20983999.0,124579685.0,306731209.0,4491061.0,104007571.0
19.05.26,2944724.0,2510410.0,,,2284928.0,2114610.0,2325139.0,,2085623.0,2036120.0,2398161.0,2173159.0,2062345.0,2026009.0,2015303.0,2029762.0,2036353.0,2215966.0,3818447.0,11.0,3057499.0,2423087.0,4132383.0,107119.0,20516851.0,117619916.0,310920658.0,4442308.0,104800825.0
19.05.27,5405472.0,2468334.0,,,2252894.0,2002076.0,2257660.0,,1949179.0,1919064.0,2348846.0,2136304.0,1944719.0,1909077.0,1904488.0,1908142.0,1924806.0,2095821.0,3748582.0,11.0,2972655.0,2363521.0,4145547.0,104755.0,20566116.0,115914265.0,312371458.0,4477560.0,106666151.0
19.05.28,4961718.0,2413955.0,,,2216291.0,1924304.0,2210740.0,,1912288.0,1856442.0,2326750.0,2128366.0,1892012.0,1858460.0,1851638.0,1858946.0,1883432.0,2027928.0,3924588.0,11.0,2897588.0,2310627.0,4162792.0,104351.0,20539879.0,114824896.0,300297547.0,4493541.0,107164473.0
19.05.29,4378601.0,2346242.0,,,2196556.0,1907199.0,2165814.0,,1896505.0,1839656.0,2273958.0,2103530.0,1880129.0,1845812.0,1836062.0,1845719.0,1871913.0,2026969.0,3874460.0,11.0,2851928.0,2260448.0,3794978.0,100834.0,20531642.0,113746535.0,304914064.0,4626253.0,108244243.0
19.05.30,4493897.0,2342268.0,,,2202016.0,1913105.0,2164357.0,,1906615.0,1846322.0,2284244.0,2106518.0,1886768.0,1847084.0,1838251.0,1852544.0,1875802.0,2044577.0,3862679.0,11.0,2872307.0,2274537.0,3083743.0,106184.0,20496294.0,115691569.0,312689214.0,4790073.0,111697980.0
19.05.31,5214115.0,2352191.0,,,2204311.0,1929823.0,2157512.0,,1915486.0,1854755.0,2285233.0,2086482.0,1900789.0,1853188.0,1844960.0,1860501.0,1884115.0,2092131.0,3791386.0,11.0,2886767.0,2291910.0,2762274.0,110124.0,20270145.0,117748290.0,317365028.0,4753775.0,113911811.0
19.06.01,5790742.0,2319947.0,,,2201581.0,1936098.0,2166697.0,,1910701.0,1846623.0,2254615.0,2075294.0,1898599.0,1849511.0,1840561.0,1850147.0,1882751.0,2106765.0,3341520.0,11.0,2944161.0,2288853.0,2680859.0,111226.0,20221740.0,117821713.0,318307385.0,4637757.0,116382922.0
19.06.02,4991567.0,2288393.0,,,2145545.0,1914793.0,2095566.0,,1880257.0,1823686.0,2183266.0,2028015.0,1878669.0,1828764.0,1815388.0,1826096.0,1859329.0,2107119.0,3761172.0,12.0,2884077.0,2266827.0,2714683.0,112419.0,20270353.0,119897100.0,313715061.0,4575786.0,116834584.0
19.06.03,4763984.0,2247199.0,,,2118912.0,1832634.0,2024221.0,,1777560.0,1750723.0,2132515.0,2008895.0,1802397.0,1743310.0,1736683.0,1745978.0,1783353.0,2053934.0,3752964.0,12.0,2805733.0,2223415.0,2822836.0,111748.0,19899781.0,119824548.0,315236473.0,4538565.0,120435857.0
19.06.04,2632511.0,1954212.0,,,2013789.0,1690943.0,1880869.0,,1668631.0,1616275.0,1624249.0,1935503.0,1689539.0,1636084.0,1611445.0,1637840.0,1667674.0,1961628.0,2238552.0,14.0,2634575.0,2049150.0,2812890.0,115537.0,15710547.0,116912641.0,258135895.0,4315261.0,118702946.0
19.06.05,2682493.0,1969867.0,,,2014495.0,1682942.0,1890525.0,,1664249.0,1609082.0,1663908.0,1912307.0,1677832.0,1622944.0,1602894.0,1626790.0,1658183.0,1938784.0,2302619.0,14.0,2620610.0,2050623.0,2845341.0,116933.0,15941193.0,116747968.0,257831346.0,4264692.0,117703334.0
19.06.06,2830678.0,2010084.0,,,2001713.0,1700313.0,1890081.0,,1683332.0,1626566.0,1783509.0,1892368.0,1689915.0,1638653.0,1619368.0,1640798.0,1673437.0,1930627.0,2354394.0,14.0,2628188.0,2008353.0,2513807.0,127969.0,16156148.0,117334530.0,260011054.0,4195200.0,117758921.0
19.06.07,2932536.0,2041650.0,,,2024825.0,1748718.0,1908100.0,,1737526.0,1685676.0,1837765.0,1893911.0,1735402.0,1680371.0,1674429.0,1682648.0,1728715.0,1949777.0,2481956.0,14.0,2647660.0,2024723.0,2509058.0,131707.0,16291140.0,116746170.0,269778366.0,4158058.0,119534401.0
19.06.08,2966165.0,2076732.0,,,2044739.0,1847771.0,1943282.0,,1843502.0,1765262.0,1871567.0,1917629.0,1808096.0,1760682.0,1740395.0,1756585.0,1803547.0,1999375.0,2545163.0,14.0,2705200.0,2087614.0,2615699.0,134109.0,16556260.0,115293086.0,263482359.0,4137891.0,113459487.0
19.06.09,3011195.0,2135461.0,,,2058422.0,1880458.0,1992713.0,,1847742.0,1784211.0,1892098.0,1952573.0,1830504.0,1787771.0,1763749.0,1780871.0,1814634.0,2035635.0,2611411.0,13.0,2759358.0,2167968.0,2749444.0,139823.0,16678406.0,111283975.0,251074423.0,4110219.0,109232188.0
19.06.10,3005790.0,2123947.0,,,2061991.0,1823646.0,2004886.0,,1793361.0,1741384.0,1901157.0,1950805.0,1792236.0,1754311.0,1726735.0,1747377.0,1771754.0,2001236.0,2681430.0,14.0,2737827.0,2188287.0,2824215.0,140979.0,16803941.0,106736213.0,244001688.0,4114898.0,105081035.0
19.06.11,3019295.0,2095308.0,,,2037828.0,1721396.0,1962394.0,,1710662.0,1658617.0,1896434.0,1917624.0,1708645.0,1658078.0,1641959.0,1657724.0,1683066.0,1941610.0,2740078.0,14.0,2692222.0,2154083.0,2780774.0,141461.0,16961402.0,104208222.0,252657473.0,4120639.0,103722633.0
19.06.12,3027460.0,2076048.0,,,2014354.0,1709110.0,1929916.0,,1689940.0,1639917.0,1898910.0,1894817.0,1684407.0,1637658.0,1622123.0,1632579.0,1665676.0,1897379.0,2787401.0,14.0,2658176.0,2118701.0,2733776.0,141932.0,17013513.0,103951125.0,251381140.0,4128533.0,104770718.0
19.06.13,3037930.0,2073744.0,,,2001834.0,1720590.0,1913566.0,,1692486.0,1638756.0,1893122.0,1872169.0,1676718.0,1638242.0,1624592.0,1633978.0,1665822.0,1845015.0,2793407.0,15.0,2646503.0,2087797.0,2559358.0,151730.0,16937905.0,104157188.0,257004967.0,4059753.0,106086773.0
19.06.14,3038929.0,2072199.0,,,1979320.0,1737443.0,1913302.0,,1699636.0,1638072.0,1891815.0,1848175.0,1669654.0,1628718.0,1621948.0,1633296.0,1671290.0,1806290.0,2802012.0,14.0,2642801.0,2067406.0,2513234.0,151778.0,16850150.0,103049789.0,253329381.0,3936464.0,104903068.0
19.06.15,3031817.0,2072198.0,,,1970981.0,1751503.0,1892800.0,,1689858.0,1631412.0,1894625.0,1826543.0,1655076.0,1611571.0,1618064.0,1620204.0,1665875.0,1764681.0,2817621.0,14.0,2649175.0,2064762.0,2521412.0,151492.0,17096761.0,102266965.0,249305253.0,3819612.0,101140939.0
19.06.16,3031528.0,2065956.0,,,1931305.0,1714717.0,1863691.0,,1634982.0,1562232.0,1883233.0,1783670.0,1596141.0,1555101.0,1551412.0,1551001.0,1625580.0,1709202.0,2800984.0,17.0,2632524.0,2032908.0,2498365.0,148103.0,16776099.0,103462187.0,248899276.0,3760860.0,102932938.0
19.06.17,3023886.0,2056184.0,,,1901496.0,1647228.0,1815221.0,,1559012.0,1496910.0,1868618.0,1749864.0,1532003.0,1491261.0,1492089.0,1493959.0,1556363.0,1643614.0,2815749.0,18.0,2609881.0,2033965.0,2463063.0,144922.0,16908161.0,105106964.0,255432478.0,3722018.0,103060033.0
19.06.18,3058948.0,2050702.0,,,1888129.0,1638637.0,1805091.0,,1557340.0,1487897.0,1870569.0,1756824.0,1526321.0,1484965.0,1481577.0,1485993.0,1549696.0,1647708.0,2830674.0,18.0,2604593.0,2030409.0,2480603.0,145285.0,16923166.0,104565440.0,263976747.0,3741670.0,102952532.0
19.06.19,2979002.0,1942798.0,,,1864235.0,1480419.0,1740629.0,,1427845.0,1358846.0,1820084.0,1698152.0,1393732.0,1352488.0,1346420.0,1355811.0,1429234.0,1498973.0,2803133.0,20.0,2480310.0,1945762.0,2375712.0,132535.0,16834910.0,108334525.0,258367567.0,3470844.0,102129178.0
19.06.20,2998330.0,1924655.0,,,1843101.0,1478138.0,1716258.0,,1426172.0,1351157.0,1808238.0,1673707.0,1385528.0,1342712.0,1335974.0,1346461.0,1423027.0,1490704.0,2813477.0,20.0,2461333.0,1927140.0,2182893.0,119846.0,16362173.0,110457672.0,253745866.0,3199612.0,98734796.0
19.06.21,3031607.0,1914616.0,,,1795846.0,1474892.0,1690332.0,,1424074.0,1338063.0,1799034.0,1638624.0,1368470.0,1327380.0,1309941.0,1320805.0,1411585.0,1474723.0,2824889.0,20.0,2467671.0,1902282.0,2119273.0,112972.0,15858700.0,111731137.0,247785123.0,3157364.0,97534897.0
19.06.22,3095405.0,1908634.0,,,1763553.0,1461181.0,1669479.0,,1409994.0,1305746.0,1790063.0,1608236.0,1345569.0,1300595.0,1291641.0,1303586.0,1381684.0,1456427.0,2830147.0,19.0,2459695.0,1881498.0,2121602.0,110130.0,16008046.0,114639904.0,246961814.0,3145612.0,98657943.0
