x,首饰-戒指-蓬勃生命的落幕,首饰-戒指-命运的捉弄,首饰-戒指-次元穿越者之印,首饰-戒指-支配黑暗之环,首饰-戒指-祝福之风 - 西尔芙,首饰-戒指-红兔之祝福,首饰-戒指-寂静无言之露珠,首饰-戒指-盖柏 : 完美的均衡,首饰-戒指-无念剑环,首饰-戒指-先贤的馈赠戒指,首饰-戒指-骸麒之戒,首饰-戒指-维度粉碎戒指,首饰-戒指-污浊之魂戒指 - 毒,首饰-戒指-污浊之魂戒指 - 血,首饰-戒指-释灵渊,首饰-戒指-伪装者的迷惑之戒,首饰-戒指-武之禅 - 静心,首饰-戒指-王权之卫 - 火,首饰-戒指-污浊之魂戒指 - 电,首饰-戒指-龙战玄黄 - 血战之灵,首饰-戒指-魔晶进化 - 智者之心,首饰-戒指-污浊之魂戒指 - 乱,首饰-手镯-狂乱之坚如磐石,首饰-手镯-支配战场的呐喊,首饰-手镯-执着的探求,首饰-手镯-火魔之焰 - 沙罗曼达,首饰-手镯-白象之庇护,首饰-手镯-拥抱晨曦之温暖,首饰-手镯-莱多 : 变幻的规律,首饰-手镯-无言怒火,首饰-手镯-先贤的馈赠手镯,首饰-手镯-噙毒手套,首饰-手镯-天衍万物,首饰-称号-精灵的思乡夜曲,首饰-称号-纵横次元,首饰-称号-时空游侠,首饰-称号-时空旅人,首饰-称号-希望之启示,首饰-称号-信念之启示,首饰-项链-激狂之怒,首饰-项链-悲痛者项链,首饰-项链-引路者的四季项链,首饰-项链-堕落世界树之生命,首饰-项链-冷焰之冰 - 温蒂妮,首饰-项链-四叶草之初心,首饰-项链-驱散月光之黎明,首饰-项链-肯那兹 : 精神燎原之火,首饰-项链-无形青岩,首饰-项链-先贤的馈赠项链,首饰-项链-先知者的预言,首饰-项链-百变千蛛,首饰-戒指-鸣风之舞指环,首饰-戒指-污浊之魂戒指 - 暗,首饰-戒指-王权之卫 - 风,首饰-戒指-里昂的意念之戒,首饰-戒指-黑暮瞳,首饰-戒指-忆古昔 - 平乱诀,首饰-戒指-杰诺的支配之戒,首饰-戒指-双生之环戒指,首饰-戒指-芝诺的毁灭之戒,首饰-戒指-圣物:荣耀的阴影之迹戒指,首饰-手镯-维度冲击臂环,首饰-手镯-贝奇的玩具手镯,首饰-手镯-牛头械王的超能手环,首饰-手镯-咕噜的指南针手环,首饰-手镯-王权之卫 - 守护,首饰-手镯-剥筋蚀骨手镯,首饰-手镯-龙战玄黄 - 激战之魂,首饰-手镯-极光之舞手镯,首饰-手镯-武之禅 - 灼炎,首饰-手镯-牛头统帅的权威手环,首饰-手镯-万兽之瞳,首饰-手镯-冰封雪殒手镯,首饰-称号-永恒战吼,首饰-称号-永恒判罪,首饰-称号-永恒追猎,首饰-称号-使徒降临,首饰-称号-权御九界,首饰-称号-无畏牺牲者,首饰-称号-无畏死亡者,首饰-称号-无畏战争者,首饰-称号-无畏战斗者,首饰-称号-超越极限者,首饰-称号-与艾丽西亚相逢,首饰-称号-与贝奇邂逅,首饰-称号-雷姆的真心,首饰-项链-天御万物,首饰-项链-杀戮之决,首饰-项链-逝魔之痕,首饰-项链-维度定位项链,首饰-项链-公爵尤里斯的野心,首饰-项链-寒蝉鸣泣之石,首饰-项链-黑月之潮,首饰-项链-天火之祀,首饰-项链-哈尼克的骨甲链,首饰-项链-不动如山,首饰-项链-黄金翡翠项链,首饰-项链-恋人永隔之凄清项链,首饰-项链-落炎之舞项坠,首饰-项链-成王之志,首饰-戒指-波罗丁的迷离之戒,首饰-戒指-黑雾之牙,首饰-戒指-污浊之魂戒指 - 石,首饰-戒指-污浊之魂戒指 - 咒,首饰-戒指-咕噜珍藏的机械手环,首饰-戒指-梦幻列车长的幽灵戒指,首饰-戒指-瘟疫蔓延之戒,首饰-戒指-污浊之魂戒指 - 缚,首饰-戒指-污浊之魂戒指 - 冰,首饰-戒指-污浊之魂戒指 - 缓,首饰-戒指-尤里斯的次元之戒,首饰-手镯-魔灵瞳 - 仇魂之刃,首饰-手镯-纪元之石手镯,首饰-手镯-混沌之影,首饰-手镯-巫咒之灵,首饰-手镯-魔晶进化 - 残忍之嗜,首饰-手镯-毒雾云绕手镯,首饰-手镯-戮蛊的自愈手环,首饰-手镯-圣物:荣耀的阴影之迹手镯,首饰-手镯-永恒之守护手镯,首饰-手镯-咕噜的多功能手环,首饰-手镯-黑雾迷云手环,首饰-手镯-光电之子,首饰-称号-拉姆的鼓舞,首饰-称号-碧翠丝的信任,首饰-称号-爱蜜莉雅的慰藉,首饰-称号-海洋霸主,首饰-称号-百发百中,首饰-称号-继承者,首饰-称号-哥特迷情（魔翼）,首饰-称号-盛晴狂欢泼水大王,首饰-称号-神之试炼的奖赏,首饰-称号-热浪舞者,首饰-项链-四方神印,首饰-项链-逝冰之舞项坠,首饰-项链-武之禅 - 制怒,首饰-项链-龙战玄黄 - 怒战之心,首饰-项链-暴戾祭祀项链,首饰-项链-凯恩的骷髅吊坠,首饰-项链-暴戾搜捕团的信仰之力,首饰-项链-魔力逆流项链,首饰-项链-魔灵瞳 - 生死之契,首饰-项链-魔灵祭祀项坠,首饰-项链-魔咒之骸,首饰-戒指-污浊之魂戒指 - 晕,首饰-戒指-噩梦惊魂指环,首饰-戒指-兰诺的意志之戒,首饰-手镯-王权之卫 - 光,首饰-手镯-忆古昔 - 龙翔击,首饰-称号-盛晴狂欢水球大王,首饰-称号-秘境迷踪,首饰-称号-海滨的呼唤,首饰-称号-宅邸迷云,首饰-称号-哥特绮梦（魔翼）,首饰-称号-权贵者,首饰-称号-哥特绮梦（圣羽）,首饰-称号-圆桌骑士,首饰-称号-深海的呼唤,首饰-称号-街头舞者,首饰-项链-魔晶进化 - 智慧之泉,首饰-项链-王权之卫 - 冰,首饰-项链-凶咒之祸,首饰-项链-警卫队长的金玉项链,首饰-项链-无上之威严,首饰-项链-阿波菲斯的魔刃指环,首饰-称号-朝圣者,首饰-称号-圣殿之巅,首饰-称号-密林舞者,首饰-称号-竞技舞者,首饰-称号-瑞灵天狩 - 威,首饰-称号-哥特迷情（圣羽）,首饰-称号-骑士王的荣耀,首饰-称号-兽人守护神,首饰-称号-瑞灵天狩 - 慧,首饰-称号-塔楼迷踪,首饰-称号-龙之挑战,首饰-称号-三英雄［侠］,首饰-称号-荣耀贵族,首饰-称号-盛晴狂欢水枪大王,首饰-戒指-魔灵瞳 - 杀呐之音,首饰-戒指-污浊之魂戒指 - 火,首饰-手镯-时间指引之针,首饰-称号-隐忍之启示,首饰-称号-勇气之启示,首饰-项链-全能霸域,首饰-戒指-耀武锋芒指环,首饰-戒指-盗墓王的弥留之戒,首饰-手镯-巨灵布鲁的咒蕴手镯,首饰-戒指-灼灼其华之戒,首饰-称号-最快枪手,首饰-项链-忆古昔 - 青草绿,首饰-项链-圣物:荣耀的阴影之迹胸针,首饰-称号-沙滩的呼唤,首饰-称号-街道迷影,首饰-称号-骑士之誓[暗],首饰-称号-骑士之誓[光],首饰-称号-骑士之誓[冰],首饰-称号-骑士之誓[火],首饰-称号-三英雄[义]
21.12.08,3544691.0,3849331.0,5134159.0,8818517.0,6469122.0,15962962.0,8467012.0,7000370.0,177020987.0,7588271.0,2422000.0,7905801.0,,,,,,,,,,,5311234.0,4983961.0,10554320.0,6420927.0,16003814.0,9202246.0,7475555.0,150679012.0,7369729.0,19172222.0,4772962.0,,,,,3009753.0,2976566.0,4890457.0,8019618.0,5663455.0,9799876.0,6185877.0,16803678.0,8819876.0,7437769.0,7904444.0,8307296.0,25121604.0,4077160.0,,,,,,,,,,,7441419.0,,,,,,,,,,,,11100395.0,7777939.0,8212837.0,27180490.0,203660493.0,42608578.0,44543208.0,21911111.0,25693827.0,4675444.0,8872345.0,9240864.0,45380247.0,4261974.0,4378574.0,3886911.0,8287160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52337500.0,49956420.0,43713579.0,5068765.0,15238873.0,59414815.0,144443778.0,5582704.0,4110444.0,6589998.0,,,,,,,,,,,,,,,,,6616319.0,6266382.0,19354844.0,13769616.0,203154868.0,118722684.0,235073728.0,4938861.0,7130173.0,12222632.0,,,,,,,4954208.0,14785988.0,6214259.0,8996172.0,16017021.0,229977778.0,11016271.0,10206432.0,13385190.0,18034485.0,9956172.0,13398696.0,147418386.0,7510784.0,,,6111111.0,2983950.0,3006285.0,3992963.0,,,,,13179691.0,,,8088174.0,11794780.0,37074568.0,29674061.0,27928395.0,34653457.0,12889166.0
21.12.09,3635443.0,3914689.0,5472950.0,8597528.0,6755417.0,16162963.0,8845679.0,7164887.0,180776543.0,7543826.0,2507531.0,7690245.0,,,,,,,,,,,5217913.0,4917418.0,9620987.0,6739445.0,16583938.0,8711506.0,7535802.0,156320987.0,7277754.0,19238887.0,4854197.0,,,,,2933951.0,2925421.0,4685053.0,7615914.0,5556295.0,9259505.0,6233531.0,17581456.0,8931605.0,7947654.0,8060000.0,8306307.0,22135802.0,4044062.0,,,,,,,,,,,7416358.0,,,,,,,,,,,,10978628.0,7594162.0,8053900.0,27434197.0,203660493.0,42608578.0,44543208.0,21911111.0,25693827.0,4730998.0,8872345.0,9240864.0,45380247.0,4322468.0,4064455.0,3916418.0,8266172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60362191.0,49956420.0,43713579.0,5068765.0,15238576.0,59414815.0,144443778.0,5582704.0,4110444.0,6589998.0,,,,,,,,,,,,,,,,,6616319.0,6255271.0,19354844.0,13769616.0,203154868.0,118722684.0,235073728.0,4938861.0,7130173.0,12222632.0,,,,,,,4954208.0,14785988.0,6214259.0,8996172.0,16017021.0,229977778.0,11016271.0,10206432.0,13385190.0,18034485.0,10400616.0,13398696.0,147418386.0,7510784.0,,,5976543.0,2927407.0,2948371.0,4110000.0,,,,,13179691.0,,,8088174.0,11794780.0,28383827.0,26166667.0,25019753.0,28064555.0,12889166.0
21.12.10,3514208.0,3940986.0,5487765.0,8498763.0,6718750.0,15595061.0,9072839.0,7220427.0,181072839.0,7532716.0,2577530.0,7679134.0,,,,,,,,,,,5217913.0,4917418.0,9840864.0,6708467.0,16139494.0,8699012.0,7535802.0,153753086.0,7277754.0,19349998.0,4888765.0,,,,,2933951.0,2925421.0,4657893.0,7718641.0,5445171.0,8926172.0,6221309.0,17578901.0,8909383.0,8343457.0,8073208.0,8206307.0,22097530.0,4084802.0,,,,,,,,,,,7237345.0,,,,,,,,,,,,11139740.0,7494162.0,7909454.0,28544691.0,203660493.0,40780800.0,43740739.0,21888889.0,24632099.0,4730998.0,8872345.0,9240864.0,45102469.0,4262469.0,4294458.0,3972962.0,8220493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57139969.0,49956420.0,43435801.0,5068765.0,14954625.0,59414815.0,144443778.0,5582704.0,4110444.0,6589998.0,,,,,,,,,,,,,,,,,6616319.0,6244160.0,19354844.0,13769616.0,203154868.0,118722684.0,235073728.0,4938861.0,7130173.0,12222632.0,,,,,,,4954208.0,14785988.0,6214259.0,8996172.0,16017021.0,229977778.0,11027382.0,10430259.0,13385190.0,18034485.0,10422839.0,13398696.0,147417399.0,7510784.0,,,5845679.0,2927407.0,2943444.0,4132222.0,,,,,13411173.0,,,8088174.0,11794780.0,28300493.0,24620864.0,25132098.0,27181345.0,12889166.0
21.12.11,3514208.0,3940986.0,5487765.0,8498763.0,6718750.0,15595061.0,9072839.0,7220427.0,181072839.0,7532716.0,2577530.0,7679134.0,,,,,,,,,,,5217913.0,4917418.0,9840864.0,6708467.0,16139494.0,8699012.0,7535802.0,153753086.0,7277754.0,19349998.0,4888765.0,,,,,2933951.0,2925421.0,4657893.0,7718641.0,5445171.0,8926172.0,6221309.0,17578901.0,8909383.0,8343457.0,8073208.0,8206307.0,22097530.0,4084802.0,,,,,,,,,,,7237345.0,,,,,,,,,,,,11139740.0,7494162.0,7909454.0,28544691.0,203660493.0,40780800.0,43740739.0,21888889.0,24632099.0,4730998.0,8872345.0,9240864.0,45102469.0,4262469.0,4604796.0,3972962.0,8220493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57139969.0,49956420.0,43435801.0,5068765.0,14954625.0,59414815.0,144443778.0,5582704.0,4110444.0,6589998.0,,,,,,,,,,,,,,,,,6616319.0,6244160.0,19354844.0,13769616.0,203154868.0,118722684.0,235073728.0,4938861.0,7130173.0,12222632.0,,,,,,,4954208.0,14785988.0,6214259.0,8996172.0,16125910.0,229977778.0,11027382.0,10430259.0,13385190.0,18034485.0,10422839.0,13398696.0,147417399.0,7510784.0,,,5845679.0,2927407.0,2943444.0,4132222.0,,,,,13411173.0,,,8088174.0,11833793.0,28300493.0,24620864.0,25132098.0,27181345.0,12889166.0
21.12.12,3509887.0,3888023.0,5760765.0,8886418.0,6643566.0,16071321.0,9109876.0,7206464.0,179406172.0,7682099.0,2546172.0,7550739.0,,,,,,,,,,,5256185.0,4998282.0,9638270.0,7009874.0,16300000.0,9248073.0,7611717.0,153753086.0,7589853.0,19879628.0,4866666.0,,,,,2937160.0,2929264.0,4671361.0,7688765.0,5068629.0,8995060.0,6166790.0,17225691.0,8969382.0,7919259.0,7884319.0,8235321.0,22054321.0,4033815.0,,,,,,,,,,,7153395.0,,,,,,,,,,,,11269639.0,7476497.0,8032049.0,29520000.0,203660493.0,37864258.0,44296294.0,23186676.0,27292592.0,4674589.0,8872345.0,9240864.0,44549382.0,4262469.0,4299258.0,3972962.0,8141728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50654318.0,50673087.0,48690740.0,5068271.0,15358024.0,58801234.0,144443778.0,5582704.0,4108838.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13437826.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14392776.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,9400814.0,13385190.0,17649069.0,8910493.0,13361259.0,145713695.0,7510784.0,,,5717160.0,2930741.0,2969506.0,4132222.0,,,,,13746049.0,,,8088174.0,11833793.0,30668391.0,26714641.0,23591728.0,30675185.0,12889166.0
21.12.13,3564331.0,3842344.0,5571876.0,8886418.0,6384444.0,16071321.0,8798765.0,7219427.0,179332098.0,7682099.0,2516665.0,7550739.0,,,,,,,,,,,5211740.0,4984555.0,9804937.0,6972838.0,16300000.0,9182641.0,7525297.0,165086419.0,7589853.0,19727159.0,4776666.0,,,,,2937160.0,2929264.0,4660114.0,7655431.0,5039000.0,8995060.0,6166790.0,17892358.0,8842222.0,7919259.0,7884319.0,8235321.0,22025926.0,4064197.0,,,,,,,,,,,7242284.0,,,,,,,,,,,,11269639.0,7476497.0,8032049.0,29392530.0,203660493.0,37864258.0,44296294.0,23186676.0,27292592.0,4674589.0,8872345.0,9240864.0,44549382.0,4200740.0,4073705.0,3949506.0,8141728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47899689.0,50673087.0,49940740.0,5068271.0,15358024.0,58801234.0,144443778.0,5582704.0,4108838.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13437826.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14323332.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8748009.0,13385190.0,17603930.0,8910493.0,13361259.0,145713695.0,7600343.0,,,5717160.0,2930741.0,2969506.0,4120000.0,,,,,13746049.0,,,8088174.0,11833793.0,27053700.0,26776234.0,23605308.0,30693950.0,12889166.0
21.12.14,3686553.0,3817900.0,5535457.0,8772838.0,6384444.0,16193605.0,8755061.0,7206106.0,176776543.0,7659765.0,2539011.0,7406295.0,,,,,,,,,,,5211740.0,4972209.0,9821604.0,6960493.0,16243704.0,9266666.0,7493210.0,174228384.0,7491334.0,19740740.0,4776666.0,,,,,2973827.0,2965807.0,4760609.0,7481358.0,4974802.0,8995060.0,6230123.0,17682605.0,8839753.0,7919259.0,7817653.0,8220506.0,22301481.0,3965431.0,,,,,,,,,,,7276851.0,,,,,,,,,,,,11263466.0,7435756.0,8046370.0,30153017.0,203660493.0,38052591.0,44726850.0,24475565.0,27459259.0,4674589.0,8872345.0,9240864.0,45938271.0,4189629.0,4073705.0,3949506.0,8122036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215740.0,50673087.0,49940740.0,5060247.0,15191357.0,58851852.0,144443778.0,5582704.0,4118961.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13360048.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14285554.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8759120.0,13385190.0,18052653.0,8938024.0,13361259.0,145713695.0,7600343.0,,,5708642.0,2967531.0,3006173.0,4058271.0,,,,,13746049.0,,,8088174.0,11833793.0,32595675.0,31878839.0,30049753.0,35315926.0,12889166.0
21.12.15,3686553.0,3817900.0,5535457.0,8772838.0,6384444.0,16193605.0,8755061.0,7206106.0,176776543.0,7659765.0,2504442.0,7406295.0,,,,,,,,,,,5211740.0,4972209.0,9821604.0,6960493.0,16243704.0,9266666.0,7493210.0,172456779.0,7491334.0,19606172.0,4749382.0,,,,,3064691.0,3056060.0,4760609.0,7481358.0,4974802.0,8995060.0,6230123.0,17682605.0,8839753.0,7919259.0,7817653.0,8220506.0,22302469.0,3998764.0,,,,,,,,,,,7276851.0,,,,,,,,,,,,11263466.0,7435756.0,8046370.0,30557369.0,203660493.0,38052591.0,44726850.0,24475565.0,27459259.0,4674589.0,8872345.0,9240864.0,45938271.0,4167407.0,4309368.0,4003827.0,8122036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215740.0,50673087.0,49940740.0,5060247.0,15191357.0,58851852.0,144443778.0,5582704.0,4118961.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13360048.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14285554.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8759120.0,13385190.0,18052653.0,8938024.0,13361259.0,145713695.0,7600343.0,,,5708642.0,3060483.0,3069876.0,3916296.0,,,,,13746049.0,,,8088174.0,11833793.0,30651231.0,30005999.0,26660864.0,34698642.0,12889166.0
21.12.16,3703826.0,3887777.0,5613111.0,9222221.0,6348024.0,15872616.0,9652716.0,7294989.0,176020987.0,7548556.0,2628640.0,7461850.0,,,,,,,,,,,5243839.0,5061099.0,10274305.0,6998888.0,16881975.0,9588888.0,7674321.0,171481481.0,7324667.0,20183950.0,4777777.0,,,,,3181110.0,3165467.0,4885395.0,7730740.0,4784568.0,9016048.0,6388271.0,18530753.0,8950000.0,7919258.0,7902344.0,8331617.0,21893802.0,3976543.0,,,,,,,,,,,7218827.0,,,,,,,,,,,,11587034.0,7419349.0,8013790.0,32040121.0,203660493.0,38052591.0,44726850.0,24475565.0,27459259.0,4674589.0,8872345.0,9240864.0,45938271.0,4220247.0,4652205.0,3934814.0,8146728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215740.0,50673087.0,49940740.0,5060247.0,15191357.0,58851852.0,144443778.0,5582704.0,4118961.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13360048.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14285554.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8759120.0,13385190.0,18052653.0,8938024.0,13361259.0,145713695.0,7600343.0,,,5579012.0,3160963.0,3206592.0,4051975.0,,,,,13746049.0,,,8088174.0,11833793.0,37743206.0,36979999.0,32756543.0,37485555.0,12889166.0
21.12.17,3703826.0,3887777.0,5613111.0,9222221.0,6348024.0,15872616.0,9652716.0,7294989.0,193456790.0,7548556.0,2566665.0,7461850.0,,,,,,,,,,,5243839.0,5061099.0,10274305.0,6998888.0,16881975.0,9588888.0,7674321.0,185308642.0,7324667.0,20289506.0,4796839.0,,,,,3182221.0,3204233.0,4885395.0,7730740.0,4784568.0,9016048.0,6388271.0,18530753.0,8950000.0,7919258.0,7788023.0,8331617.0,23140582.0,4013580.0,,,,,,,,,,,7218827.0,,,,,,,,,,,,11587034.0,7419349.0,8013790.0,32121603.0,203660493.0,38052591.0,44726850.0,24475565.0,27459259.0,4674589.0,8872345.0,9240864.0,45938271.0,4274691.0,5049356.0,3870617.0,8146728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215740.0,50673087.0,49940740.0,5060247.0,15191357.0,58851852.0,144443778.0,5582704.0,4118961.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13360048.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14285554.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8759120.0,13385190.0,18052653.0,8938024.0,13361259.0,145713695.0,7600343.0,,,5579012.0,3202222.0,3242209.0,4063086.0,,,,,13746049.0,,,8088174.0,11833793.0,40830864.0,37035555.0,36182098.0,37816070.0,12889166.0
21.12.18,3703826.0,3887777.0,5613111.0,9222221.0,6348024.0,15872616.0,9652716.0,7498990.0,195679012.0,7546555.0,2628640.0,7384073.0,,,,,,,,,,,5243839.0,5061099.0,10274305.0,6998888.0,16881975.0,9588888.0,7674321.0,185308642.0,7323556.0,20289506.0,4747456.0,,,,,3182221.0,3204233.0,4861975.0,7631975.0,4857407.0,9361728.0,6388271.0,18740506.0,9103950.0,7827394.0,7788023.0,8164950.0,23140582.0,3950617.0,,,,,,,,,,,7243518.0,,,,,,,,,,,,11587034.0,7419349.0,8013790.0,32030245.0,203660493.0,38052591.0,44726850.0,24475565.0,27459259.0,4674589.0,8872345.0,9240864.0,45938271.0,4224074.0,5096431.0,3859506.0,8109690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215740.0,50673087.0,49940740.0,5060247.0,15191357.0,58851852.0,144443778.0,5582704.0,4118961.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13360048.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14285554.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8759120.0,13385190.0,18052653.0,8938024.0,13361259.0,145713695.0,7600343.0,,,5579012.0,3202222.0,3241073.0,4063086.0,,,,,13746049.0,,,8088174.0,11833793.0,38009568.0,34701110.0,34567284.0,38001255.0,12889166.0
21.12.19,3724814.0,3854444.0,5902864.0,9471357.0,6285802.0,16028172.0,9540369.0,7498990.0,195679012.0,7546555.0,2628640.0,7384073.0,,,,,,,,,,,5488394.0,5115666.0,10445293.0,6893950.0,16875802.0,9645679.0,7674321.0,185308642.0,7323556.0,20289506.0,4747456.0,,,,,3224703.0,3212011.0,4861975.0,7631975.0,4890740.0,9195061.0,6803271.0,18801617.0,9213617.0,7748381.0,7788023.0,8164950.0,23146755.0,3950617.0,,,,,,,,,,,7243518.0,,,,,,,,,,,,11587034.0,7419349.0,8013790.0,32396295.0,203660493.0,38052591.0,44726850.0,24475565.0,27459259.0,4674589.0,8872345.0,9240864.0,45938271.0,4224074.0,5096431.0,3859506.0,8109690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215740.0,49339753.0,49940740.0,5060247.0,15093826.0,58851852.0,144443778.0,5582704.0,4118961.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13360048.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14285554.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8759120.0,13385190.0,18052653.0,8938024.0,13361259.0,145713695.0,7600343.0,,,5679012.0,3210555.0,3248320.0,4063086.0,,,,,13746049.0,,,8088174.0,11833793.0,38009568.0,34617777.0,34481478.0,38001255.0,12889166.0
21.12.20,3724814.0,3854444.0,5902864.0,9471357.0,6285802.0,16028172.0,9540369.0,7498990.0,195679012.0,7546555.0,2628640.0,7384073.0,,,,,,,,,,,5488394.0,5115666.0,10445293.0,6893950.0,16875802.0,9645679.0,7674321.0,185308642.0,7323556.0,20289506.0,4747456.0,,,,,3224703.0,3212011.0,4861975.0,7631975.0,4890740.0,9195061.0,6803271.0,18801617.0,9213617.0,7748381.0,7788023.0,8164950.0,23146755.0,3950617.0,,,,,,,,,,,7243518.0,,,,,,,,,,,,11587034.0,7419349.0,8013790.0,32396295.0,203660493.0,38052591.0,44726850.0,24475565.0,27459259.0,4674589.0,8872345.0,9240864.0,45938271.0,4224074.0,5096431.0,3859506.0,8109690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215740.0,49339753.0,49940740.0,5060247.0,15093826.0,58851852.0,144443778.0,5582704.0,4118961.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13360048.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14285554.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8759120.0,13385190.0,18052653.0,8938024.0,13361259.0,145713695.0,7600343.0,,,5679012.0,3210555.0,3248320.0,4063086.0,,,,,13746049.0,,,8088174.0,11833793.0,38009568.0,34617777.0,34481478.0,38001255.0,12889166.0
21.12.21,3780370.0,3755679.0,5847308.0,9317025.0,6285802.0,15966320.0,9585924.0,7384916.0,193092469.0,7546555.0,2598146.0,7384073.0,,,,,,,,,,,5488394.0,5015666.0,10173688.0,6895061.0,17060987.0,9701234.0,7612963.0,183580247.0,7323556.0,20280864.0,4785728.0,,,,,3224579.0,3207134.0,4814197.0,7594938.0,4834197.0,9600617.0,6815617.0,18468284.0,9005839.0,7540974.0,7795432.0,8164950.0,22783925.0,3861728.0,,,,,,,,,,,7243518.0,,,,,,,,,,,,11487923.0,7369225.0,7990580.0,30561110.0,203660493.0,38052591.0,44726850.0,24475565.0,27459259.0,4674589.0,8872345.0,9240864.0,45938271.0,4268395.0,5096431.0,3859395.0,8109690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51215740.0,49339753.0,49940740.0,5060247.0,15093826.0,58851852.0,144443778.0,5582704.0,4118961.0,6589998.0,,,,,,,,,,,,,,,,,6483117.0,6319469.0,19354844.0,13360048.0,203154868.0,118722684.0,235073728.0,4938861.0,6781284.0,12222632.0,,,,,,,4954208.0,14285554.0,6214259.0,8996172.0,16125910.0,229977778.0,11012716.0,8759120.0,13385190.0,18052653.0,8938024.0,13361259.0,145713695.0,7600343.0,,,5619753.0,3208555.0,3236321.0,4040531.0,,,,,13746049.0,,,8088174.0,11833793.0,33332342.0,29456295.0,29412345.0,34264464.0,12889166.0
