x,防具-皮甲腰带-浴血奋战腰带,防具-皮甲腰带-死亡阴影腰带,防具-皮甲腰带-黑暗幽灵皮腰带,防具-皮甲腰带-鲜红血纹皮甲腰带,防具-皮甲腰带-佧修派的隐遁者,防具-皮甲腰带-圣物:荣耀的地狱公爵的狼皮腰带,防具-皮甲腰带-卡勒特的战魂腰带,防具-板甲鞋-无言之罪恶,防具-板甲鞋-黑暗幽灵矽钢长靴,防具-板甲鞋-鲜红血纹板甲战靴,防具-板甲鞋-圣物:荣耀的地狱公爵的铂金战靴,防具-板甲鞋-牛头械王的超能战靴,防具-板甲鞋-浊影之息 - 狂疾之靴,防具-板甲鞋-兰帕德钛金战靴,防具-板甲鞋-九域玄天战靴,防具-轻甲腰带-风起云涌腰带,防具-轻甲腰带-炙炎 : 山竹,防具-轻甲腰带-守护战士之苦难,防具-轻甲腰带-黑暗幽灵紫杉腰带,防具-轻甲腰带-鲜红血纹轻甲腰带,防具-轻甲腰带-警卫队长的死亡腰带,防具-轻甲腰带-极拳腰带,防具-轻甲腰带-圣物:荣耀的地狱公爵的陶瓷腰带,防具-轻甲腰带-雷电耀世腰带,防具-重甲头肩-千链锁灵肩甲,防具-重甲头肩-魔龙之心,防具-重甲头肩-贝利亚尔 : 毁灭之种,防具-重甲头肩-黑暗幽灵断刃肩甲,防具-重甲头肩-鲜红血纹重甲护肩,防具-重甲头肩-圣物:荣耀的地狱公爵的链金护肩,防具-重甲头肩-卡勒特的破阵肩甲,防具-重甲头肩-异世魂铃肩甲,防具-重甲鞋-千链锁灵战靴,防具-重甲鞋-自然之核,防具-重甲鞋-巴尔 : 堕落之魂,防具-重甲鞋-崩溃世界的忧伤,防具-重甲鞋-鲜红血纹重甲战靴,防具-重甲鞋-防御风暴短靴,防具-重甲鞋-凯恩的猛袭长靴,防具-重甲鞋-圣物:荣耀的地狱公爵的链金战靴,防具-重甲鞋-机械战靴,防具-布甲下装-魅惑律动伦巴,防具-布甲下装-大祭司的星祈长裙,防具-布甲下装-驱散黑暗短裤,防具-皮甲鞋-赤地千里战靴,防具-皮甲鞋-死亡阴影长靴,防具-皮甲鞋-次元漫步者长靴,防具-皮甲鞋-黑暗幽灵兽皮长靴,防具-皮甲鞋-鲜红血纹皮甲战靴,防具-皮甲鞋-使徒行者短靴,防具-皮甲鞋-卡勒特的神射手军靴,防具-皮甲鞋-卡勒特的军权战靴,防具-皮甲鞋-圣物:荣耀的地狱公爵的狼皮战靴,防具-板甲头肩-命运的抉择,防具-板甲头肩-奔流不息之伽蓝,防具-板甲头肩-猛烈燃烧之炎,防具-板甲头肩-矛盾的抉择,防具-板甲头肩-黑暗幽灵矽钢肩甲,防具-板甲头肩-鲜红血纹板甲护肩,防具-板甲头肩-圣物:荣耀的地狱公爵的铂金肩甲,防具-板甲头肩-突击队长的机械护肩,防具-板甲头肩-落日熔金肩甲,防具-板甲头肩-巨龙全金属肩甲,防具-重甲腰带-千链锁灵腰带,防具-重甲腰带-碎钢之牙,防具-重甲腰带-亚巴顿 : 绝望地狱,防具-重甲腰带-无我之轮回,防具-重甲腰带-黑暗幽灵断刃腰带,防具-重甲腰带-鲜红血纹重甲腰带,防具-重甲腰带-熔岩虫的异形腰带,防具-重甲腰带-火山岩腰带,防具-重甲腰带-圣物:荣耀的地狱公爵的链金腰带,防具-皮甲上衣-冲锋陷阵胸甲,防具-皮甲上衣-首席执行官裁决夹克,防具-皮甲上衣-死亡阴影夹克,防具-板甲下装-交织烈日之风,防具-板甲下装-守护的抉择,防具-板甲下装-奔流不息之银河,防具-板甲下装-蚕食新绿之息,防具-板甲下装-黑暗幽灵矽钢胫甲,防具-板甲下装-鲜红血纹板甲护腿,防具-板甲下装-超合金铁腕护腿,防具-板甲下装-煞血天劫腿甲,防具-板甲下装-临界玄铁腿甲,防具-板甲下装-圣物:荣耀的地狱公爵的铂金护腿,防具-布甲下装-黑暗幽灵蚕丝护腿,防具-布甲下装-鲜红血纹布甲护腿,防具-布甲下装-怒火攻心护腿,防具-布甲下装-圣物:荣耀的地狱公爵的丝绸长裤,防具-布甲下装-热血枪魂长裤,防具-布甲下装-恶童的南瓜裤,防具-布甲下装-黑雾悬影长裤,防具-板甲腰带-宁静苍翠之水,防具-板甲腰带-正义的抉择,防具-板甲腰带-奔流不息之狂风,防具-板甲腰带-黑暗幽灵矽钢腰带,防具-板甲腰带-鲜红血纹板甲腰带,防具-板甲腰带-库尔图洛的合金腰带,防具-轻甲下装-雷霆万钧护腿,防具-轻甲下装-炙炎 : 荔枝,防具-轻甲下装-灵魂的呐喊,防具-轻甲下装-无形之气韵,防具-轻甲下装-黑暗幽灵紫杉护腿,防具-轻甲下装-光剑洛克的绑腿,防具-轻甲下装-牛头统帅的兽王骨甲,防具-轻甲下装-圣物:荣耀的地狱公爵的陶瓷护腿,防具-轻甲下装-亚辛的月光甲板,防具-皮甲上衣-引路者的黄昏披风,防具-皮甲上衣-无念之仪服,防具-皮甲上衣-黑暗幽灵兽皮胸甲,防具-皮甲上衣-鲜红血纹皮甲胸铠,防具-皮甲上衣-白月沉息长袍,防具-皮甲上衣-贝拉的巡查队制服,防具-皮甲上衣-圣物:荣耀的地狱公爵的狼皮胸甲,防具-皮甲上衣-梦幻列车长的斗篷,防具-板甲腰带-圣物:荣耀的地狱公爵的铂金腰带,防具-板甲腰带-九域玄天腰带,防具-重甲下装-千链锁灵护腿,防具-重甲下装-邪恶之角,防具-重甲下装-亚蒙 : 谎言之力,防具-重甲下装-疯狂之如影随形,防具-重甲下装-黑暗幽灵断刃护腿,防具-重甲下装-鲜红血纹重甲护腿,防具-重甲下装-巨龙金鳞护腿,防具-重甲下装-超级赛亚人变身铠甲,防具-重甲下装-圣物:荣耀的地狱公爵的链金护腿,防具-布甲鞋-激烈欢动踢踏,防具-布甲鞋-大祭司的星祈凉鞋,防具-布甲鞋-堕入地狱之脚,防具-布甲鞋-黑暗幽灵蚕丝长靴,防具-布甲鞋-鲜红血纹布甲战靴,防具-布甲鞋-盟约长靴,防具-布甲鞋-圣物:荣耀的地狱公爵的丝绸战靴,防具-布甲鞋-八足神骏,防具-重甲下装-突击队长的机械腿甲,防具-重甲下装-巨斧克洛的钛银腿甲,防具-重甲上衣-千链锁灵战甲,防具-重甲上衣-妖精之姿,防具-重甲上衣-撒旦 : 沸腾之怒,防具-重甲上衣-泣血之恨,防具-重甲上衣-黑暗幽灵断刃胸甲,防具-重甲上衣-鲜红血纹重甲胸铠,防具-重甲上衣-突击队长的机械护甲,防具-重甲上衣-巨斧克洛的钛银胸甲,防具-重甲上衣-稳如磐石之甲,防具-重甲上衣-圣物:荣耀的地狱公爵的链金胸甲,防具-重甲上衣-血红胸甲,防具-皮甲下装-破釜沉舟护腿,防具-皮甲下装-首席执行官裁决短裤,防具-皮甲下装-死亡阴影短裤,防具-皮甲下装-时空漩涡护腿,防具-皮甲下装-黑暗幽灵兽皮护腿,防具-皮甲下装-鲜红血纹皮甲护腿,防具-皮甲下装-哈布的熔岩长裤,防具-重甲上衣-牛头械王的能量战甲,防具-皮甲下装-圣物:荣耀的地狱公爵的狼皮护腿,防具-皮甲下装-巨型蝙蝠的厄运长裤,防具-皮甲下装-白月沉息护腿,防具-皮甲下装-山崩地怒腿甲,防具-轻甲鞋-遮天蔽日长靴,防具-轻甲鞋-炙炎 : 木瓜,防具-轻甲鞋-寂静寒夜之忍耐,防具-轻甲鞋-悲喜交加,防具-轻甲鞋-鲜红血纹轻甲战靴,防具-轻甲鞋-阿努比斯陶瓷长靴,防具-轻甲鞋-墨影朱莲战靴,防具-轻甲鞋-戮蛊的绝地战靴,防具-布甲头肩-性感洒脱探戈,防具-布甲头肩-大祭司的星祈披肩,防具-布甲头肩-黑暗幽灵蚕丝护肩,防具-布甲头肩-鲜红血纹布甲护肩,防具-布甲头肩-幽灵诡影护肩,防具-布甲头肩-紫花流明护肩,防具-布甲头肩-浴血兵锋护肩,防具-布甲头肩-圣物:荣耀的地狱公爵的丝绸肩甲,防具-布甲腰带-热情舞动桑巴,防具-布甲腰带-大祭司的星祈腰带,防具-布甲腰带-黑暗幽灵蚕丝腰带,防具-布甲腰带-鲜红血纹布甲腰带,防具-布甲腰带-圣物:荣耀的地狱公爵的丝绸腰带,防具-布甲腰带-牛头械王的超能腰甲,防具-布甲腰带-晦暗的忧伤腰带,防具-布甲腰带-命运女神的腰带,防具-布甲上衣-优雅旋律华尔兹,防具-布甲上衣-大祭司的星祈礼袍,防具-布甲上衣-堕落深渊黑魔法衬衫,防具-布甲上衣-黑暗幽灵蚕丝胸甲,防具-布甲上衣-伊甸之森上衣,防具-布甲上衣-哥特萝莉长裙,防具-布甲上衣-圣物:荣耀的地狱公爵的丝绸战袍,防具-布甲上衣-首领萨斯的阴影长袍,防具-板甲上衣-宽恕坚韧之地,防具-板甲上衣-人性的抉择,防具-板甲上衣-奔流不息之岁月,防具-板甲上衣-鲜红血纹板甲胸铠,防具-板甲上衣-黑暗幽灵矽钢铠甲,防具-板甲上衣-警卫队长的战斗胸甲,防具-板甲上衣-圣物:荣耀的地狱公爵的铂金胸甲,防具-板甲上衣-临界玄铁上衣,防具-轻甲上衣-气吞山河战甲,防具-轻甲上衣-炙炎 : 火龙果,防具-轻甲上衣-燃烧烈焰之勇气,防具-轻甲上衣-地狱边缘,防具-轻甲上衣-黑暗幽灵紫杉胸甲,防具-轻甲上衣-鲜红血纹轻甲胸铠,防具-轻甲上衣-噬魂碎灵胸甲,防具-轻甲上衣-死神血影,防具-轻甲上衣-圣物:荣耀的地狱公爵的陶瓷胸甲,防具-轻甲头肩-排山倒海护肩,防具-轻甲头肩-炙炎 : 榴莲,防具-轻甲头肩-艰难求生之斗志,防具-轻甲头肩-完美掌控,防具-轻甲头肩-黑暗幽灵紫杉护肩,防具-轻甲头肩-鲜红血纹轻甲护肩,防具-轻甲头肩-圣物:荣耀的地狱公爵的陶瓷护肩,防具-轻甲头肩-墨影朱莲护肩,防具-轻甲头肩-黑色噩梦肩甲,防具-皮甲头肩-枪林弹雨护肩,防具-皮甲头肩-首席执行官裁决肩甲,防具-皮甲头肩-死亡阴影护肩,防具-皮甲头肩-黑暗幽灵兽皮护肩,防具-皮甲头肩-鲜红血纹皮甲护肩,防具-皮甲头肩-刺金肩甲,防具-皮甲头肩-黑色透视护肩,防具-皮甲头肩-圣物:荣耀的地狱公爵的狼皮护肩,防具-皮甲腰带-首席执行官裁决腰带,防具-皮甲腰带-魔眼之异能腰带,防具-重甲头肩-魔力增幅装置,防具-重甲鞋-黑暗幽灵断刃长靴,防具-皮甲鞋-首席执行官裁决长靴,防具-皮甲鞋-超强化鞋子,防具-重甲腰带-突击队长的机械护腰,防具-轻甲下装-肆虐狂风之意志,防具-轻甲下装-鲜红血纹轻甲护腿,防具-皮甲上衣-米斯特尔的杰作,防具-布甲鞋-暴戾搜捕团的教义之靴,防具-轻甲鞋-黑暗幽灵紫杉长靴,防具-轻甲鞋-圣物:荣耀的地狱公爵的陶瓷战靴,防具-布甲头肩-无欲之花,防具-布甲上衣-鲜红血纹布甲上装,防具-板甲上衣-奔流不息之山川,防具-板甲上衣-机械之心战甲,防具-轻甲上衣-光剑洛克的胸甲,防具-轻甲头肩-幽冥列车长的亡灵护肩,防具-布甲下装-魔法师[???]的护腿,防具-布甲鞋-魔法师[???]的长靴,防具-布甲头肩-魔法师[???]的披风,防具-布甲腰带-魔法师[???]的腰带,防具-布甲上衣-魔法师[???]的长袍,防具-布甲上衣-轮回·黑暗幽灵蚕丝胸甲,防具-板甲上衣-轮回·黑暗幽灵矽钢铠甲,防具-轻甲上衣-轮回·鲜红血纹轻甲胸铠
17.06.23,,,,,10189361.0,,2414090.0,,,,,2285981.0,2517268.0,9103001.0,2231572.0,,,,,,3847905.0,1948922.0,,8748460.0,,,,,,,2394725.0,1966748.0,,,,,,1943006.0,2569521.0,,12198994.0,,,,,,,,,1956773.0,2716559.0,2347601.0,,,,,,,,,2720163.0,1963443.0,23266204.0,,,,,,,1963928.0,8958752.0,,,,,,,,,,,9910758.0,2113555.0,1943598.0,,,,2341107.0,,2431087.0,10113004.0,2013621.0,,,,,,28475584.0,,,,,,1982999.0,2428889.0,,30373961.0,,,,,2065220.0,2317154.0,,2502074.0,,1961163.0,,,,,,,8496537.0,3430674.0,,,,,,,18150193.0,,2230658.0,42272132.0,1967954.0,,,,,,,8097216.0,1985111.0,2884952.0,,13308584.0,,,,,,,13916439.0,4820451.0,,4334317.0,3065348.0,2467542.0,,,,,,9249652.0,1985673.0,2251527.0,,,,,3745385.0,9290887.0,2013554.0,,,,,,,2325156.0,9696651.0,2014451.0,,,,,2123132.0,9254537.0,,2647704.0,,,,,,2715703.0,,1974252.0,,,,,,,2896743.0,9302516.0,,,,,,,,,2034876.0,9412402.0,,,,,,2027698.0,,,,1955875.0,37486305.0,,,8753231.0,3311971.0,,,16271292.0,2662145.0,,,,,,8992537.0,2004044.0,4565798.0,,,,,,,,
17.06.24,,,,,10411181.0,,2307650.0,,,,,2342958.0,2505860.0,9776053.0,2252449.0,,,,,,3949580.0,1954907.0,,8815379.0,,,,,,,2323538.0,1970226.0,,,,,,1948999.0,2691082.0,,12224273.0,,,,,,,,,1973178.0,2588311.0,2372653.0,,,,,,,,,2769701.0,1974999.0,23315411.0,,,,,,,1972231.0,9017937.0,,,,,,,,,,,10050816.0,2147626.0,1959653.0,,,,2476768.0,,2387237.0,10344325.0,2032176.0,,,,,,29565725.0,,,,,,2003143.0,2520741.0,,30573852.0,,,,,2110767.0,2250990.0,,2595351.0,,1967791.0,,,,,,,8987274.0,3645912.0,,,,,,,17684861.0,,2230410.0,42262246.0,1991317.0,,,,,,,8005714.0,2006579.0,2869404.0,,13635692.0,,,,,,,14428565.0,4667829.0,,4376960.0,3035848.0,2543417.0,,,,,,9143547.0,1992630.0,2291212.0,,,,,4195462.0,9274606.0,2036929.0,,,,,,,2364624.0,10039253.0,2021868.0,,,,,2152513.0,9259522.0,,2741360.0,,,,,,2664721.0,,1980125.0,,,,,,,2755367.0,9496695.0,,,,,,,,,2028663.0,9740248.0,,,,,,2031797.0,,,,1953447.0,38541204.0,,,8749890.0,3324534.0,,,15866434.0,2617140.0,,,,,,9305037.0,2020202.0,4866441.0,,,,,,,,
17.06.25,,,,,10610872.0,,2380937.0,,,,,2389792.0,2447743.0,9872616.0,2254197.0,,,,,,3934049.0,1950238.0,,9314763.0,,,,,,,2398984.0,1968875.0,,,,,,1949294.0,2744146.0,,12362160.0,,,,,,,,,1969253.0,2639835.0,2290887.0,,,,,,,,,2783736.0,1979640.0,23328778.0,,,,,,,1968924.0,9120331.0,,,,,,,,,,,10085808.0,2188747.0,1963915.0,,,,2412361.0,,2485514.0,10212347.0,2039938.0,,,,,,29527428.0,,,,,,1991519.0,2479948.0,,30243621.0,,,,,2109130.0,2304018.0,,2613204.0,,1965236.0,,,,,,,8943654.0,3601239.0,,,,,,,18365662.0,,2238114.0,42106040.0,1985978.0,,,,,,,7876844.0,2023522.0,3182465.0,,13799305.0,,,,,,,14243549.0,4656550.0,,4644929.0,3009471.0,2520665.0,,,,,,9154678.0,1990872.0,2278572.0,,,,,4890132.0,9517159.0,2046561.0,,,,,,,2374373.0,9808155.0,2031774.0,,,,,2167715.0,9582374.0,,2758350.0,,,,,,2701121.0,,2012796.0,,,,,,,2796887.0,9595571.0,,,,,,,,,2030326.0,10271378.0,,,,,,2039400.0,,,,1962649.0,38726317.0,,,8619679.0,3293248.0,,,16169928.0,2683513.0,,,,,,9043454.0,2014552.0,5066426.0,,,,,,,,
17.06.26,,,,,10588210.0,,2363513.0,,,,,2306007.0,2512715.0,9216998.0,2277019.0,,,,,,3937539.0,1979100.0,,9512619.0,,,,,,,2529049.0,1988932.0,,,,,,1973654.0,2771338.0,,11937064.0,,,,,,,,,1983112.0,2662388.0,2284790.0,,,,,,,,,2712133.0,1999309.0,23813148.0,,,,,,,2005254.0,9233989.0,,,,,,,,,,,9980671.0,2174644.0,1997381.0,,,,2469289.0,,2484780.0,10227503.0,2086739.0,,,,,,30285506.0,,,,,,2023687.0,2535012.0,,29316101.0,,,,,2145638.0,2284023.0,,2512052.0,,1973479.0,,,,,,,9253213.0,3510996.0,,,,,,,18265639.0,,2264063.0,41973528.0,2020969.0,,,,,,,7821028.0,2056797.0,2856577.0,,14101106.0,,,,,,,15485247.0,4861930.0,,4234507.0,3052581.0,2446263.0,,,,,,8982557.0,2000165.0,2313768.0,,,,,5869350.0,9625865.0,2110510.0,,,,,,,2468093.0,9706387.0,2062154.0,,,,,2234119.0,9793992.0,,2775613.0,,,,,,2604645.0,,2019807.0,,,,,,,2676491.0,9276268.0,,,,,,,,,2052728.0,10206627.0,,,,,,2069315.0,,,,1977150.0,37804600.0,,,8810444.0,3426642.0,,,16794691.0,2600815.0,,,,,,9471667.0,2059816.0,5046619.0,,,,,,,,
17.06.27,,,,,10582205.0,,2362639.0,,,,,2350954.0,2496795.0,8648287.0,2362419.0,,,,,,3988916.0,2028355.0,,9486707.0,,,,,,,2510079.0,2043905.0,,,,,,2033928.0,2660579.0,,12299706.0,,,,,,,,,2054540.0,2685194.0,2292629.0,,,,,,,,,2711794.0,2053673.0,24225237.0,,,,,,,2048088.0,9211554.0,,,,,,,,,,,10189986.0,2217220.0,2047396.0,,,,2486697.0,,2577719.0,9960749.0,2165040.0,,,,,,29860708.0,,,,,,2059901.0,2657888.0,,29487876.0,,,,,2211850.0,2391608.0,,2567465.0,,2037970.0,,,,,,,8902444.0,3468016.0,,,,,,,18385333.0,,2352996.0,41708906.0,2070002.0,,,,,,,7550215.0,2125322.0,3068878.0,,13727155.0,,,,,,,14835514.0,4821124.0,,4577447.0,3078885.0,2534509.0,,,,,,8875530.0,2051120.0,2233567.0,,,,,6486904.0,9345369.0,2193866.0,,,,,,,2451143.0,9457549.0,2142620.0,,,,,2356961.0,9409750.0,,2908844.0,,,,,,2765431.0,,2083292.0,,,,,,,2720681.0,9151484.0,,,,,,,,,2115791.0,10088359.0,,,,,,2110204.0,,,,2022347.0,36803999.0,,,8667122.0,3390043.0,,,16852371.0,2667097.0,,,,,,9021456.0,2103285.0,4961121.0,,,,,,,,
17.06.28,,,,,10118569.0,,2381620.0,,,,,2455728.0,2491143.0,8910662.0,2481661.0,,,,,,4112407.0,2062164.0,,9177557.0,,,,,,,2515947.0,2085075.0,,,,,,2071074.0,2635869.0,,12009904.0,,,,,,,,,2098965.0,2742764.0,2449424.0,,,,,,,,,2853950.0,2100723.0,25027688.0,,,,,,,2099817.0,9093616.0,,,,,,,,,,,10268046.0,2228751.0,2075814.0,,,,2564330.0,,2641162.0,9657153.0,2224686.0,,,,,,30045256.0,,,,,,2092976.0,2699940.0,,29778188.0,,,,,2257210.0,2405227.0,,2512523.0,,2079836.0,,,,,,,9169802.0,3660350.0,,,,,,,18015757.0,,2391121.0,41793929.0,2137339.0,,,,,,,7412259.0,2155162.0,3328437.0,,13602823.0,,,,,,,15511007.0,4880806.0,,4561530.0,3138832.0,2484472.0,,,,,,8814396.0,2099644.0,2297422.0,,,,,7218342.0,9499787.0,2246881.0,,,,,,,2541161.0,9359778.0,2156968.0,,,,,2439930.0,9299871.0,,2914073.0,,,,,,2835009.0,,2125318.0,,,,,,,2836814.0,9124930.0,,,,,,,,,2152507.0,9981161.0,,,,,,2170408.0,,,,2076000.0,37043666.0,,,8755831.0,3364076.0,,,16839129.0,2673775.0,,,,,,9103839.0,2150032.0,4698264.0,,,,,,,,
17.06.29,,,,,10038915.0,,2487273.0,,,,,2446103.0,2565774.0,8630562.0,2714752.0,,,,,,4220419.0,2154515.0,,8911508.0,,,,,,,2550495.0,2171415.0,,,,,,2135950.0,2833626.0,,12037991.0,,,,,,,,,2175584.0,2720769.0,2547760.0,,,,,,,,,2947811.0,2190696.0,27077126.0,,,,,,,2194624.0,8885295.0,,,,,,,,,,,10192518.0,2264357.0,2156037.0,,,,2689092.0,,2765457.0,10096143.0,2334060.0,,,,,,29494677.0,,,,,,2185768.0,2698323.0,,28583836.0,,,,,2362836.0,2394443.0,,2564482.0,,2185124.0,,,,,,,9145703.0,3919844.0,,,,,,,17830010.0,,2516948.0,41623802.0,2242468.0,,,,,,,7310515.0,2242601.0,3546274.0,,13709383.0,,,,,,,15539563.0,4983209.0,,4766043.0,3207868.0,2553048.0,,,,,,8609395.0,2179215.0,2344035.0,,,,,7296132.0,9719328.0,2343087.0,,,,,,,2547104.0,9235055.0,2260093.0,,,,,2549372.0,9054173.0,,3001346.0,,,,,,2910151.0,,2218419.0,,,,,,,3070996.0,8834597.0,,,,,,,,,2244503.0,9584663.0,,,,,,2280795.0,,,,2151132.0,36956646.0,,,8771258.0,3442336.0,,,15648386.0,2734261.0,,,,,,9292703.0,2241409.0,4852816.0,,,,,,,,
17.06.30,,,,,9929701.0,,2510962.0,,,,,2593012.0,2541546.0,8542658.0,3257196.0,,,,,,3987224.0,2245281.0,,8567148.0,,,,,,,2671215.0,2281417.0,,,,,,2222441.0,2885910.0,,11801847.0,,,,,,,,,2284109.0,2701969.0,2648719.0,,,,,,,,,3100455.0,2288422.0,29519034.0,,,,,,,2258526.0,8795492.0,,,,,,,,,,,9591455.0,2417808.0,2237831.0,,,,2788837.0,,2765146.0,9919954.0,2415203.0,,,,,,28395449.0,,,,,,2266498.0,2696502.0,,28165566.0,,,,,2453928.0,2466432.0,,2626960.0,,2250260.0,,,,,,,9031082.0,3949994.0,,,,,,,16671178.0,,2693820.0,41443166.0,2323124.0,,,,,,,7242674.0,2338936.0,3664029.0,,13214405.0,,,,,,,15656480.0,4983189.0,,4608837.0,3349252.0,2600612.0,,,,,,8629567.0,2281009.0,2353598.0,,,,,7005514.0,9539894.0,2473864.0,,,,,,,2623654.0,9070232.0,2335516.0,,,,,2695096.0,9028700.0,,3093058.0,,,,,,2962582.0,,2319500.0,,,,,,,3110490.0,8759016.0,,,,,,,,,2374086.0,9290147.0,,,,,,2352804.0,,,,2228559.0,36371042.0,,,8518631.0,3690288.0,,,15232932.0,2861136.0,,,,,,8773311.0,2359657.0,4958889.0,,,,,,,,
17.07.01,,,,,9581399.0,,2586002.0,,,,,2706027.0,2639472.0,8355703.0,3746454.0,,,,,,3881309.0,2295221.0,,8880714.0,,,,,,,2765826.0,2343877.0,,,,,,2282520.0,2848065.0,,11736518.0,,,,,,,,,2346556.0,2797268.0,2639108.0,,,,,,,,,3244255.0,2349993.0,32318999.0,,,,,,,2301743.0,8667014.0,,,,,,,,,,,9599891.0,2503116.0,2306999.0,,,,2705599.0,,2759838.0,9675416.0,2479006.0,,,,,,27371978.0,,,,,,2331753.0,2827134.0,,28661963.0,,,,,2508316.0,2589534.0,,2748458.0,,2305317.0,,,,,,,9008463.0,4088450.0,,,,,,,16691825.0,,2756231.0,41677994.0,2415390.0,,,,,,,6984459.0,2387475.0,3706381.0,,13111417.0,,,,,,,15791121.0,5020021.0,,4400208.0,3445305.0,2687459.0,,,,,,8505480.0,2335338.0,2446964.0,,,,,6647291.0,9666926.0,2557525.0,,,,,,,2800182.0,9281116.0,2396223.0,,,,,2756436.0,8936024.0,,3223006.0,,,,,,3091365.0,,2363935.0,,,,,,,3251936.0,8773024.0,,,,,,,,,2449746.0,9502193.0,,,,,,2420175.0,,,,2310071.0,36089428.0,,,8644483.0,3770297.0,,,14770593.0,2830791.0,,,,,,9456704.0,2421841.0,4899687.0,,,,,,,,
17.07.02,,,,,9913243.0,,2598492.0,,,,,2714027.0,2617186.0,8591441.0,3910522.0,,,,,,3957641.0,2306644.0,,8822050.0,,,,,,,2767512.0,2340289.0,,,,,,2286644.0,3103011.0,,12022375.0,,,,,,,,,2370178.0,2838890.0,2638402.0,,,,,,,,,3367702.0,2360149.0,33814752.0,,,,,,,2309528.0,8883359.0,,,,,,,,,,,9906704.0,2526173.0,2308880.0,,,,2946898.0,,2894733.0,10167069.0,2498166.0,,,,,,28313659.0,,,,,,2348733.0,2717587.0,,28535852.0,,,,,2508000.0,2590965.0,,2859846.0,,2331692.0,,,,,,,8979953.0,4315120.0,,,,,,,16977339.0,,2768073.0,40676687.0,2425493.0,,,,,,,7134785.0,2412336.0,3663629.0,,13375319.0,,,,,,,15627462.0,5012624.0,,4416285.0,3400315.0,2747710.0,,,,,,8575006.0,2367164.0,2484661.0,,,,,6156094.0,9368718.0,2569793.0,,,,,,,2735284.0,9489374.0,2376951.0,,,,,2794026.0,9061683.0,,3337502.0,,,,,,3018075.0,,2372025.0,,,,,,,3190322.0,8664637.0,,,,,,,,,2438282.0,9665876.0,,,,,,2414342.0,,,,2306201.0,35362670.0,,,8612241.0,3781258.0,,,15004009.0,2886100.0,,,,,,9325367.0,2434129.0,4807324.0,,,,,,,,
17.07.03,,,,,9808324.0,,2592474.0,,,,,2861586.0,2757470.0,9069248.0,4472188.0,,,,,,4013429.0,2372848.0,,9084113.0,,,,,,,2875548.0,2434110.0,,,,,,2365070.0,3194490.0,,11608028.0,,,,,,,,,2429610.0,2850090.0,2845441.0,,,,,,,,,3435146.0,2448723.0,36248374.0,,,,,,,2410205.0,8917778.0,,,,,,,,,,,10018852.0,2697049.0,2390220.0,,,,3042896.0,,2861590.0,10197201.0,2551463.0,,,,,,29285671.0,,,,,,2439194.0,2863271.0,,29049034.0,,,,,2573583.0,2797736.0,,2964462.0,,2369399.0,,,,,,,9205035.0,4217696.0,,,,,,,16837723.0,,2880938.0,40472687.0,2484184.0,,,,,,,7484030.0,2479837.0,3520350.0,,13850014.0,,,,,,,15323500.0,5025167.0,,4398463.0,3457740.0,2900876.0,,,,,,8697771.0,2410740.0,2500164.0,,,,,5483059.0,9708611.0,2641489.0,,,,,,,2819231.0,9675439.0,2454810.0,,,,,2835584.0,9115909.0,,3375387.0,,,,,,3204161.0,,2453500.0,,,,,,,3154501.0,8904120.0,,,,,,,,,2523611.0,9798545.0,,,,,,2502561.0,,,,2385690.0,36875089.0,,,9005255.0,3794759.0,,,15147189.0,2896506.0,,,,,,9309672.0,2496600.0,4936614.0,,,,,,,,
17.07.04,,,,,9778723.0,,2625855.0,,,,,2823434.0,2807548.0,9264032.0,4767192.0,,,,,,4002003.0,2426894.0,,9139246.0,,,,,,,2709871.0,2492834.0,,,,,,2423379.0,3133377.0,,11747030.0,,,,,,,,,2514456.0,2817400.0,2824999.0,,,,,,,,,3488912.0,2501675.0,36975420.0,,,,,,,2463140.0,9009922.0,,,,,,,,,,,9911340.0,2702137.0,2456864.0,,,,3018590.0,,2883770.0,9801369.0,2631412.0,,,,,,28025823.0,,,,,,2502220.0,3038462.0,,30033959.0,,,,,2651327.0,2859222.0,,2998014.0,,2449550.0,,,,,,,9299825.0,4042203.0,,,,,,,17528809.0,,2956012.0,40765472.0,2547791.0,,,,,,,7537991.0,2558350.0,3550825.0,,13686140.0,,,,,,,14762163.0,5156330.0,,4294882.0,3474513.0,2975528.0,,,,,,8834689.0,2482651.0,2590639.0,,,,,5478437.0,9925856.0,2695522.0,,,,,,,2995658.0,9771991.0,2525698.0,,,,,2916878.0,9083541.0,,3360571.0,,,,,,3294985.0,,2531758.0,,,,,,,3315470.0,8957600.0,,,,,,,,,2589290.0,9959751.0,,,,,,2565760.0,,,,2450646.0,36885563.0,,,9061859.0,3966031.0,,,15328152.0,2933894.0,,,,,,9195318.0,2558582.0,4900662.0,,,,,,,,
