x,副职业-副职材料-GT-9600 卡片,副职业-副职材料-人鱼之王图雷 卡片,副职业-副职材料-传道士奥赛弗 卡片,副职业-副职材料-修嘉璐 卡片,副职业-副职材料-光剑克洛 卡片,副职业-副职材料-兔女郎伊伦丝 卡片,副职业-副职材料-全金属机甲 卡片,副职业-副职材料-全金属机甲斗神 卡片,副职业-副职材料-公义之奈克斯 卡片,副职业-副职材料-公爵尤里斯 卡片,副职业-副职材料-兽王乌塔拉 卡片,副职业-副职材料-净化之施内德 卡片,副职业-副职材料-刀疤鼠 卡片,副职业-副职材料-包容之昙娜 卡片,副职业-副职材料-北极风纳斯拉 卡片,副职业-副职材料-占星师罗赛洛 卡片,副职业-副职材料-卢克西 卡片,副职业-副职材料-变异的杰玛尔 卡片,副职业-副职材料-叹息之兰帕德 卡片,副职业-副职材料-吞噬之厄伽勒 卡片,副职业-副职材料-吞噬魔 卡片,副职业-副职材料-吟游诗人艾丽丝 卡片,副职业-副职材料-命运之诺伦 卡片,副职业-副职材料-噩梦之内尔贝 卡片,副职业-副职材料-噩梦之源 卡片,副职业-副职材料-囚徒之麦克罗里 卡片,副职业-副职材料-圣者米歇尔 卡片,副职业-副职材料-地狱三头犬 卡片,副职业-副职材料-堕落的阿索尔 卡片,副职业-副职材料-大型玛努斯 卡片,副职业-副职材料-契约者奈里 卡片,副职业-副职材料-奴隶商梅希 卡片,副职业-副职材料-妖女娜姆 卡片,副职业-副职材料-宇宙恶魔：罗什 (纯白) 卡片,副职业-副职材料-宇宙恶魔：罗什 (黑暗) 卡片,副职业-副职材料-安徒恩的心脏 卡片,副职业-副职材料-小狗坨坨 卡片,副职业-副职材料-小美人鱼空空伊 卡片,副职业-副职材料-尼尔巴斯·格拉西亚 卡片,副职业-副职材料-巡视者梅尔塔 卡片,副职业-副职材料-巨型烈焰傀儡的卡片,副职业-副职材料-巨锤小丑 卡片,副职业-副职材料-希特拉克 卡片,副职业-副职材料-常春魔藤 卡片,副职业-副职材料-平手的多米尼 卡片,副职业-副职材料-幼年赫斯 卡片,副职业-副职材料-强韧的冒险家灵魂,副职业-副职材料-德拉尔 卡片,副职业-副职材料-怨恨之摩根 卡片,副职业-副职材料-恐怖之阿斯特罗斯 卡片,副职业-副职材料-悲痛的布冯 卡片,副职业-副职材料-慈悲之维塔 卡片,副职业-副职材料-憎恶之贝伊尔 卡片,副职业-副职材料-拉索迪亚 卡片,副职业-副职材料-无头骑士 卡片,副职业-副职材料-无形之希洛克 卡片,副职业-副职材料-无念之希洛克-莱斯特 卡片,副职业-副职材料-无我之希洛克-拉维茜 卡片,副职业-副职材料-无言之希洛克 - 吉里 卡片,副职业-副职材料-普纳托尔·铎尔丘 卡片,副职业-副职材料-暗之偶像阿努比斯 卡片,副职业-副职材料-暴走德瑞斯 卡片,副职业-副职材料-机动队长苏雷德 卡片,副职业-副职材料-机械吉赛尔 卡片,副职业-副职材料-机械顽童咕噜 卡片,副职业-副职材料-杰森·格里克 卡片,副职业-副职材料-格拉古尔 卡片,副职业-副职材料-格莱德·艾科斯 卡片,副职业-副职材料-梅迪亚 卡片,副职业-副职材料-梦幻列车长拉宾特 卡片,副职业-副职材料-歼灭之内尔贝 卡片,副职业-副职材料-治疗师索纳尔 卡片,副职业-副职材料-泽忒斯 卡片,副职业-副职材料-派普·乔 卡片,副职业-副职材料-海鲨王加顿 卡片,副职业-副职材料-淘气的贝奇 卡片,副职业-副职材料-混沌之奥兹玛 卡片,副职业-副职材料-湮灭之弗雷伊内斯 卡片,副职业-副职材料-漫游者麦吉 卡片,副职业-副职材料-灵幻师 卡片,副职业-副职材料-炎猫妖 卡片,副职业-副职材料-炽炎之艾格尼丝 卡片,副职业-副职材料-熔岩虫 卡片,副职业-副职材料-熔弹萨缪尔 卡片,副职业-副职材料-爆炎剑守护者 卡片,副职业-副职材料-爆龙王巴卡尔 卡片,副职业-副职材料-牛头统帅 卡片,副职业-副职材料-犬人哈多 卡片,副职业-副职材料-犬使摩震 卡片,副职业-副职材料-狂乱的伪装者 卡片,副职业-副职材料-狂热者迪欧尔贝 卡片,副职业-副职材料-狄瑞吉的幻影 卡片,副职业-副职材料-狗头人班希亚 卡片,副职业-副职材料-猎杀草 卡片,副职业-副职材料-生命之息,副职业-副职材料-疯狂殉道者 亚丁·巴德 卡片,副职业-副职材料-疯蚁杜兰特 卡片,副职业-副职材料-皎玉之哈尔巴特 卡片,副职业-副职材料-磁力恶魔：普拉 卡片,副职业-副职材料-磁力恶魔：马格内特 卡片,副职业-副职材料-空间支配者伽乌尼斯 卡片,副职业-副职材料-第七之米斯特尔 卡片,副职业-副职材料-第三英雄 铁血剑士巴赫 卡片,副职业-副职材料-粉碎之阿托尔 卡片,副职业-副职材料-红色小丑 卡片,副职业-副职材料-纯血者德瓦斯特 卡片,副职业-副职材料-老千考里斯 卡片,副职业-副职材料-花郎道 卡片,副职业-副职材料-范哲利斯 卡片,副职业-副职材料-莫格尼斯 卡片,副职业-副职材料-蓝影马萨乔 卡片,副职业-副职材料-蓝色魔女 卡片,副职业-副职材料-虫王戮蛊 卡片,副职业-副职材料-蜘蛛公主安吉丽娜 卡片,副职业-副职材料-血剑比拉多 卡片,副职业-副职材料-被囚禁的开普洛斯 卡片,副职业-副职材料-西克特·帕菲斯 卡片,副职业-副职材料-诺丝克尔 卡片,副职业-副职材料-贝里斯克 卡片,副职业-副职材料-超合金恶魔：艾罗伊 卡片,副职业-副职材料-超越之诺尔妮 卡片,副职业-副职材料-迷雾中的暗杀者 卡片,副职业-副职材料-邪龙斯皮兹 卡片,副职业-副职材料-邪龙斯皮兹头部 卡片,副职业-副职材料-野兽师鲁乌格 卡片,副职业-副职材料-量产型贝奇 卡片,副职业-副职材料-钢铁巨兽 卡片,副职业-副职材料-钢铁意志 卡片,副职业-副职材料-铁腕公主卡巴莉 卡片,副职业-副职材料-锈剑朱力昂 卡片,副职业-副职材料-锤王波罗丁 卡片,副职业-副职材料-长脚罗特斯  卡片,副职业-副职材料-闪灵萨吉 卡片,副职业-副职材料-阴影之舞耶姆 卡片,副职业-副职材料-阿伽门农之大天使 卡片,副职业-副职材料-阿加雷斯 卡片,副职业-副职材料-阿尔高斯 卡片,副职业-副职材料-雪人燃烧炉 卡片,副职业-副职材料-雷鸣之帕米斯 卡片,副职业-副职材料-飞行侠杰利可 卡片,副职业-副职材料-饥饿的杰克 卡片,副职业-副职材料-驯兽者伽罗华 卡片,副职业-副职材料-高强化阿尔高斯 卡片,副职业-副职材料-魂:倔强的哈尼克 卡片,副职业-副职材料-魂:暴戾搜捕团祭司诺比斯 卡片,副职业-副职材料-魂:牛头械王 卡片,副职业-副职材料-魂:盗墓王 卡片,副职业-副职材料-魂:虫王戮蛊 卡片,副职业-副职材料-魂:锤王波罗丁 卡片,副职业-副职材料-魂:风之涡苏 卡片,副职业-副职材料-魔刹石伊弗 卡片,副职业-副职材料-魔剑贝亚罗 卡片,副职业-副职材料-魔剑阿波菲斯 卡片,副职业-副职材料-魔力溶解剂,副职业-副职材料-魔法巨龙石像的卡片,副职业-副职材料-魔笛使者皮特 卡片,副职业-副职材料-魔雷者麦瑟·莫纳亨 卡片,副职业-副职材料-黄金粉末,副职业-副职材料-黑暗召唤者塔利亚 卡片,副职业-副职材料-黑烟之克雷斯 卡片,副职业-副职材料-龙之心,副职业-控偶师-平凡的灵魂精髓,副职业-控偶师-强韧的灵魂精髓,副职业-控偶师-成熟的冒险家灵魂,副职业-控偶师-成熟的灵魂精髓,副职业-控偶师-淬炼的灵魂精髓,副职业-炼金术师-智慧史诗追踪药剂,副职业-炼金术师-瞬间移动药剂,副职业-炼金术师-神圣祝福药水,副职业-炼金术师-神灵的庇佑,副职业-炼金术师-魔力结晶,副职业-附魔师-光之圣女宝珠,副职业-附魔师-光之英雄宝珠,副职业-附魔师-力量次元宝珠,副职业-附魔师-卡恩之魄 宝珠,副职业-附魔师-卡西利亚斯之魄 宝珠,副职业-附魔师-地龙之魂宝珠,副职业-附魔师-大地之英雄宝珠,副职业-附魔师-奥兹玛之魄 宝珠,副职业-附魔师-守护次元宝珠,副职业-附魔师-寒冰之英雄宝珠,副职业-附魔师-巴卡尔之魄 宝珠,副职业-附魔师-希洛克之魄 宝珠,副职业-附魔师-幻龙之魂宝珠,副职业-附魔师-无色魔力的产物,副职业-附魔师-普雷·伊希斯之魄 宝珠,副职业-附魔师-智力次元宝珠,副职业-附魔师-暗之圣女宝珠,副职业-附魔师-暗之英雄宝珠,副职业-附魔师-暴风之英雄宝珠,副职业-附魔师-格陵布拉德 宝珠（20.03魔盒）,副职业-附魔师-烈火之英雄宝珠,副职业-附魔师-狼族英雄宝珠,副职业-附魔师-白色魔力的产物,副职业-附魔师-白龙之魂宝珠,副职业-附魔师-米歇尔之魄 宝珠,副职业-附魔师-红色次元宝珠,副职业-附魔师-红色魔力的产物,副职业-附魔师-艾肯 宝珠（20.03魔盒）,副职业-附魔师-苍穹贵族号绿玉宝珠,副职业-附魔师-苍龙之魂宝珠,副职业-附魔师-蓝色次元宝珠,副职业-附魔师-蓝色魔力的产物,副职业-附魔师-赫尔德之魄 宝珠,副职业-附魔师-金龙之魂宝珠,副职业-附魔师-钢铁之英雄宝珠,副职业-附魔师-银龙之魂宝珠,副职业-附魔师-阿古朗达 宝珠（20.03魔盒）,副职业-附魔师-青龙之墨玉宝珠,副职业-附魔师-青龙之碧玉宝珠,副职业-附魔师-青龙之血玉宝珠,副职业-附魔师-青龙之魂宝珠,副职业-附魔师-黄龙之白玉宝珠,副职业-附魔师-黄龙之碧玉宝珠,副职业-附魔师-黄龙之血玉宝珠,副职业-附魔师-黑色魔力的产物
17.06.23,6603.0,34.0,1749.0,1342.0,147.0,1673255.0,237621.0,63032314.0,1363361.0,245057.0,4736349.0,1333489.0,1318380.0,58226026.0,7745538.0,262276.0,13920711.0,527269.0,748419.0,243692.0,,,,,,,,,,,,1456374.0,,4224318.0,524.0,,49241541.0,,4320621.0,1939638.0,781552.0,104.0,22415446.0,,,1327174.0,977321.0,388478.0,1698919.0,10287085.0,,,98.0,1392875.0,1659558.0,8380719.0,,343918.0,,237339.0,,259208.0,,,11309595.0,9095763.0,10943219.0,11266256.0,11035875.0,10092151.0,9282816.0,1747326.0,21839505.0,,,1369482.0,510298.0,257511.0,1299175.0,1876745.0,1370047.0,1321314.0,261804.0,,,369166.0,941336.0,,40842904.0,64040645.0,1356501.0,,2571855.0,17120038.0,3517957.0,239986.0,46.0,,1331181.0,,455.0,,1329078.0,28087755.0,243196.0,,239242.0,,,,,,,2272.0,2315.0,454.0,1441.0,1997.0,,,,,,,,,,,,,,,841.0,,,,3011657.0,36416935.0,3651911.0,242770.0,23902072.0,729640.0,240220.0,,286672.0,2598128.0,249787.0,1354185.0,4936263.0,1551194.0,1367493.0,,6484838.0,3191933.0,1330566.0,247043.0,1393729.0,60179391.0,39785578.0,545079.0,,,1474432.0,506649.0,257299.0,,,,,,,,1666507.0,697135.0,1542441.0,,1516864.0,698810.0,1445923.0,,,,4484060.0,,239128.0,4083674.0,634871.0,10065284.0,,244614.0,244986.0,,48589532.0,3749926.0,,,410749.0,406135.0,74279771.0,,3957314.0,12398507.0,12865407.0,1325175.0,5277678.0,244645.0,1340398.0,238976.0,263733.0,245764.0,,,269102.0,250004.0,241637.0,
17.06.24,6598.0,35.0,1769.0,1387.0,149.0,1696824.0,242742.0,67424028.0,1381166.0,248978.0,4732151.0,1316711.0,1325875.0,61173389.0,7934216.0,265315.0,14970201.0,534667.0,757658.0,248732.0,,,,,,,,,,,,1471865.0,,4262336.0,513.0,,53100198.0,,4355675.0,1894847.0,937431.0,107.0,21712172.0,,,1324504.0,1011536.0,381452.0,1702308.0,10395800.0,,,96.0,1413855.0,1653293.0,8505053.0,,342970.0,,239507.0,,260762.0,,,10599160.0,8865471.0,10430087.0,10485184.0,10661086.0,9465535.0,9027436.0,1743368.0,21403199.0,,,1344705.0,513465.0,260317.0,1284427.0,1951686.0,1393232.0,1338601.0,265889.0,,,368501.0,927193.0,,41449133.0,64826025.0,1352085.0,,2503170.0,16938017.0,3509259.0,243179.0,47.0,,1323142.0,,455.0,,1301835.0,28321737.0,245702.0,,241695.0,,,,,,,2250.0,2343.0,432.0,1460.0,2006.0,,,,,,,,,,,,,,,846.0,,,,2983318.0,36143693.0,3703442.0,246063.0,24099536.0,728998.0,246328.0,,285243.0,2616849.0,254833.0,1353316.0,4980467.0,1557432.0,1367367.0,,6409842.0,3147433.0,1329706.0,255355.0,1389964.0,59806545.0,39099935.0,540139.0,,,1518676.0,514498.0,262575.0,,,,,,,,1716586.0,694960.0,1386247.0,,1462758.0,700442.0,1406645.0,,,,4401052.0,,242458.0,4090582.0,654606.0,10112019.0,,254343.0,246808.0,,49009969.0,3715307.0,,,412018.0,407620.0,75684110.0,,4073202.0,12536228.0,12879091.0,1327327.0,5139554.0,244817.0,1328624.0,239940.0,270631.0,252849.0,,,276933.0,256496.0,244836.0,
17.06.25,6656.0,39.0,1775.0,1436.0,155.0,1695510.0,243872.0,70255855.0,1387565.0,244515.0,4746336.0,1332132.0,1343862.0,63785221.0,7852850.0,278763.0,14524205.0,532459.0,763181.0,249243.0,,,,,,,,,,,,1458185.0,,4259261.0,505.0,,50966000.0,,4329185.0,1885947.0,894073.0,105.0,22145156.0,,,1321245.0,1005793.0,382971.0,1712586.0,10470164.0,,,94.0,1435977.0,1704288.0,8512350.0,,348283.0,,239671.0,,263416.0,,,10360428.0,8780526.0,10466097.0,10275566.0,10505024.0,9435884.0,8948667.0,1751659.0,20861910.0,,,1361215.0,511524.0,253492.0,1289098.0,1965274.0,1380418.0,1342953.0,268225.0,,,375935.0,921054.0,,41233654.0,65927438.0,1360679.0,,2530766.0,17046971.0,3605105.0,242882.0,49.0,,1323807.0,,455.0,,1317303.0,28292958.0,243170.0,,241150.0,,,,,,,2273.0,2412.0,440.0,1524.0,2029.0,,,,,,,,,,,,,,,865.0,,,,2976784.0,35215904.0,3706740.0,247411.0,24000716.0,726701.0,248387.0,,282185.0,2613147.0,257261.0,1348072.0,5063984.0,1556036.0,1366712.0,,6218356.0,3157376.0,1337662.0,253517.0,1392922.0,58857984.0,38600345.0,540152.0,,,1535668.0,522763.0,262076.0,,,,,,,,1655237.0,683398.0,1482011.0,,1448365.0,689226.0,1511911.0,,,,4133131.0,,242565.0,4051862.0,641930.0,10105617.0,,256808.0,249176.0,,50186951.0,3658388.0,,,418852.0,413398.0,75852181.0,,4072457.0,12609154.0,12823472.0,1328208.0,5220280.0,249642.0,1328355.0,242992.0,272058.0,253595.0,,,278588.0,261307.0,241781.0,
17.06.26,6649.0,40.0,1749.0,1460.0,161.0,1654374.0,236092.0,66999815.0,1394289.0,240891.0,4746268.0,1317357.0,1321787.0,63221108.0,7944879.0,271999.0,14766074.0,533506.0,760581.0,247748.0,,,,,,,,,,,,1476884.0,,4283397.0,513.0,,49618109.0,,4327277.0,1843323.0,0.0,105.0,21688785.0,,,1328039.0,991629.0,372537.0,1719410.0,10314071.0,,,92.0,1411708.0,1644049.0,8686428.0,,343862.0,,234172.0,,253767.0,,,10247055.0,8730601.0,10512204.0,10262543.0,10482517.0,9306954.0,8976894.0,1733289.0,22617536.0,,,1361884.0,500479.0,250668.0,1307452.0,1936745.0,1376633.0,1342273.0,266003.0,,,375293.0,916447.0,,41610242.0,66149158.0,1351661.0,,2513299.0,16967861.0,3541790.0,236463.0,50.0,,1324349.0,,455.0,,1323268.0,28536728.0,238758.0,,240680.0,,,,,,,2266.0,2502.0,427.0,1555.0,2052.0,,,,,,,,,,,,,,,890.0,,,,3019124.0,35037697.0,3639696.0,239771.0,24163418.0,731159.0,240989.0,,278964.0,2582117.0,246141.0,1340262.0,5075512.0,1542479.0,1343266.0,,5928259.0,3136727.0,1329225.0,246566.0,1364493.0,60296747.0,38580433.0,544534.0,,,1578395.0,518233.0,253505.0,,,,,,,,1745478.0,687735.0,1577175.0,,1474336.0,691267.0,1273134.0,,,,4565126.0,,238117.0,4015846.0,641001.0,10098962.0,,249799.0,241267.0,,46876518.0,3653960.0,,,431822.0,401871.0,76602416.0,,4129970.0,12487784.0,12795790.0,1324023.0,5293034.0,241184.0,1329544.0,238781.0,272206.0,251544.0,,,265773.0,255772.0,239821.0,
17.06.27,6640.0,40.0,1798.0,1473.0,165.0,1676215.0,235389.0,66766636.0,1374157.0,235697.0,4775717.0,1316009.0,1325114.0,60463773.0,7888379.0,260140.0,14588659.0,525166.0,753647.0,244969.0,,,,,,,,,,,,1480417.0,,4206543.0,524.0,,50104414.0,,4276029.0,1837051.0,0.0,107.0,22298239.0,,,1339756.0,980026.0,354857.0,1717504.0,10084278.0,,,93.0,1404684.0,1596064.0,8454787.0,,330037.0,,232127.0,,246548.0,,,10091916.0,8775962.0,10536347.0,10234948.0,10381582.0,9314960.0,8972176.0,1695437.0,20330958.0,,,1364726.0,495234.0,246489.0,1287680.0,1922125.0,1368285.0,1346166.0,260026.0,,,370404.0,903184.0,,41742747.0,66619666.0,1348429.0,,2534899.0,17008399.0,3543214.0,233837.0,51.0,,1334192.0,,455.0,,1334732.0,28779643.0,234592.0,,242485.0,,,,,,,2292.0,2583.0,412.0,1548.0,2084.0,,,,,,,,,,,,,,,923.0,,,,3096592.0,34737182.0,3577567.0,235516.0,24236972.0,710878.0,235658.0,,275424.0,2599441.0,242530.0,1337187.0,5108130.0,1529982.0,1356727.0,,5725839.0,3212655.0,1343405.0,241696.0,1367742.0,59968424.0,38123123.0,552352.0,,,1534475.0,511912.0,252025.0,,,,,,,,1736363.0,671447.0,1560096.0,,1485204.0,675544.0,1355732.0,,,,4645354.0,,235667.0,3974679.0,630794.0,10256896.0,,236590.0,239063.0,,47760630.0,3665150.0,,,407309.0,386218.0,77464205.0,,4184851.0,12562705.0,12810964.0,1336824.0,5372524.0,239885.0,1336812.0,234273.0,260423.0,243037.0,,,258667.0,254963.0,238560.0,
17.06.28,6569.0,41.0,1796.0,1435.0,164.0,1691495.0,234793.0,69853488.0,1352493.0,236962.0,4756720.0,1342889.0,1332654.0,62812174.0,7885375.0,263676.0,14357553.0,521362.0,749277.0,245722.0,,,,,,,,,,,,1480757.0,,4220197.0,516.0,,50833805.0,,4229749.0,1783502.0,1123267.0,106.0,21359516.0,,,1346450.0,966166.0,342872.0,1693466.0,9994619.0,,,91.0,1420428.0,1608722.0,8350571.0,,323710.0,,230592.0,,247195.0,,,10179395.0,8759152.0,10533273.0,10259801.0,10432209.0,9397969.0,9030128.0,1742170.0,21062504.0,,,1347542.0,487951.0,246685.0,1282669.0,1904030.0,1366465.0,1339934.0,265226.0,,,364043.0,885371.0,,42512579.0,66692242.0,1355142.0,,2536308.0,16879837.0,3496108.0,232832.0,49.0,,1333075.0,,453.0,,1353435.0,29211376.0,236526.0,,237881.0,,,,,,,2307.0,2532.0,399.0,1543.0,2083.0,,,,,,,,,,,,,,,933.0,,,,3102986.0,35379297.0,3490829.0,232100.0,24832067.0,709549.0,235105.0,,271468.0,2576531.0,239157.0,1347863.0,5129380.0,1547038.0,1351199.0,,5676824.0,3210847.0,1346336.0,239654.0,1373728.0,60183705.0,38948850.0,553644.0,,,1510039.0,500078.0,248788.0,,,,,,,,1719394.0,675188.0,1560959.0,,1509738.0,676173.0,1429632.0,,,,4776768.0,,235114.0,3947347.0,623967.0,10434052.0,,235505.0,237190.0,,45804514.0,3721796.0,,,412448.0,375373.0,76924562.0,,4199831.0,12557131.0,12773102.0,1337321.0,5551258.0,238192.0,1350206.0,234351.0,265149.0,242680.0,,,253324.0,249604.0,238220.0,
17.06.29,6519.0,40.0,1787.0,1439.0,164.0,1688108.0,235123.0,68751190.0,1389261.0,232968.0,4752640.0,1357228.0,1339721.0,61041586.0,7951715.0,264198.0,13892141.0,504757.0,736155.0,241007.0,,,,,,,,,,,,1506868.0,,4114437.0,527.0,,51713947.0,,4200238.0,1777753.0,1152477.0,102.0,21889943.0,,,1351501.0,968694.0,332113.0,1714126.0,10031613.0,,,90.0,1442640.0,1596313.0,8324322.0,,315944.0,,229596.0,,243438.0,,,10169654.0,8803777.0,10529433.0,10294683.0,10246570.0,9459857.0,9087073.0,1675648.0,20774048.0,,,1376914.0,478630.0,242074.0,1276414.0,1893097.0,1367816.0,1343669.0,260981.0,,,368252.0,898850.0,,43420143.0,66954944.0,1353352.0,,2596167.0,16415652.0,3429335.0,232614.0,49.0,,1332241.0,,450.0,,1361702.0,30156232.0,234031.0,,243226.0,,,,,,,2324.0,2511.0,401.0,1491.0,2095.0,,,,,,,,,,,,,,,950.0,,,,3110658.0,34527035.0,3375058.0,232499.0,24652510.0,687358.0,232327.0,,269842.0,2581784.0,238319.0,1342750.0,5161926.0,1526072.0,1347847.0,,5583056.0,3166211.0,1347746.0,237308.0,1371640.0,60876990.0,38625996.0,537594.0,,,1479894.0,497636.0,242703.0,,,,,,,,1775940.0,667901.0,1553464.0,,1512157.0,670951.0,1429426.0,,,,4649713.0,,233098.0,3890595.0,622419.0,10766003.0,,237362.0,236202.0,,45817325.0,3663000.0,,,412969.0,365791.0,78566893.0,,4244269.0,12600850.0,12830203.0,1339810.0,5501589.0,237702.0,1362248.0,232400.0,261448.0,239698.0,,,251598.0,246287.0,237826.0,
17.06.30,6522.0,41.0,1789.0,1452.0,159.0,1697258.0,234425.0,68158026.0,1374325.0,234938.0,4708433.0,1362719.0,1349591.0,61201352.0,8100501.0,264728.0,13658742.0,496226.0,737362.0,247021.0,,,,,,,,,,,,1473911.0,,4121205.0,515.0,,51023322.0,,4189577.0,1730949.0,1121216.0,105.0,20804738.0,,,1348872.0,999058.0,331187.0,1764079.0,9997361.0,,,89.0,1436535.0,1631814.0,7926280.0,,315668.0,,231264.0,,241477.0,,,10411546.0,8849596.0,10770501.0,10418976.0,10376099.0,9649864.0,9090952.0,1670555.0,20328220.0,,,1387639.0,470297.0,243340.0,1288311.0,1899548.0,1360402.0,1357673.0,256183.0,,,373824.0,914163.0,,44580031.0,67416013.0,1372614.0,,2667023.0,16115700.0,3275018.0,233454.0,48.0,,1352288.0,,445.0,,1360475.0,31037571.0,234036.0,,240829.0,,,,,,,2301.0,2448.0,400.0,1475.0,2084.0,,,,,,,,,,,,,,,942.0,,,,3143875.0,34803210.0,3451434.0,233929.0,24755979.0,688086.0,232596.0,,269634.0,2627248.0,234820.0,1352984.0,5165802.0,1538573.0,1366787.0,,5401939.0,3174726.0,1359141.0,232859.0,1379053.0,61416022.0,39404788.0,529610.0,,,1462199.0,495337.0,245493.0,,,,,,,,1693115.0,660512.0,1538188.0,,1487981.0,669746.0,1471537.0,,,,4565193.0,,232903.0,3844621.0,620440.0,11526310.0,,239680.0,233536.0,,46072892.0,3748981.0,,,396653.0,351401.0,79970532.0,,4231255.0,12550238.0,12800830.0,1356337.0,5524277.0,237955.0,1371572.0,233872.0,262104.0,241598.0,,,251411.0,246339.0,237842.0,
17.07.01,6533.0,41.0,1757.0,1477.0,154.0,1728767.0,235409.0,68496957.0,1358781.0,232550.0,4695962.0,1349360.0,1341552.0,60287673.0,8017105.0,279538.0,13183576.0,498206.0,728510.0,245960.0,,,,,,,,,,,,1489243.0,,4136212.0,518.0,,50964720.0,,4225852.0,1760469.0,1601518.0,109.0,20634389.0,,,1344144.0,1035963.0,333570.0,1844656.0,10079662.0,,,89.0,1399112.0,1603402.0,7739472.0,,305686.0,,233529.0,,239771.0,,,10212033.0,8844306.0,10622285.0,10342336.0,10393044.0,9689184.0,9141104.0,1616067.0,20397758.0,,,1354236.0,465556.0,244701.0,1311005.0,1933842.0,1357010.0,1354902.0,255718.0,,,372260.0,941900.0,,44452090.0,67309876.0,1388044.0,,2679270.0,16167508.0,3229427.0,234296.0,47.0,,1346053.0,,442.0,,1348523.0,31519410.0,235822.0,,236544.0,,,,,,,2297.0,2409.0,390.0,1449.0,2078.0,,,,,,,,,,,,,,,926.0,,,,3057923.0,34829048.0,3465669.0,235587.0,24676796.0,688218.0,233887.0,,265493.0,2649649.0,236154.0,1355211.0,5077218.0,1593862.0,1375582.0,,5133077.0,3254160.0,1352802.0,235801.0,1387173.0,60666526.0,38655311.0,531245.0,,,1448043.0,495847.0,248473.0,,,,,,,,1689931.0,661018.0,1516434.0,,1430815.0,664476.0,1450362.0,,,,5131833.0,,232825.0,3883286.0,613667.0,11438865.0,,243355.0,234613.0,,45098491.0,3903168.0,,,393984.0,352424.0,80624421.0,,4229546.0,12624259.0,12809626.0,1351015.0,5510029.0,239538.0,1340818.0,236194.0,264993.0,238310.0,,,249421.0,253327.0,238252.0,
17.07.02,6508.0,41.0,1738.0,1499.0,154.0,1774440.0,234945.0,70146871.0,1382693.0,236309.0,4743724.0,1353454.0,1342279.0,60166757.0,8247439.0,275216.0,13135333.0,494023.0,736220.0,245487.0,,,,,,,,,,,,1485667.0,,4167788.0,507.0,,48153342.0,,4250291.0,1723121.0,1405635.0,110.0,21346262.0,,,1352472.0,1056579.0,336965.0,1854863.0,10100377.0,,,88.0,1405038.0,1608450.0,7927805.0,,311200.0,,232661.0,,244752.0,,,10306289.0,8838431.0,10584811.0,10425529.0,10249123.0,9683882.0,9176022.0,1644285.0,21183764.0,,,1375137.0,466729.0,241935.0,1341524.0,1945730.0,1379752.0,1353633.0,256080.0,,,376572.0,948645.0,,44699240.0,67651764.0,1389194.0,,2663703.0,16454021.0,3288678.0,233714.0,47.0,,1354949.0,,439.0,,1353499.0,31302900.0,235528.0,,237667.0,,,,,,,2280.0,2377.0,408.0,1476.0,2084.0,,,,,,,,,,,,,,,926.0,,,,3212423.0,34133870.0,3438494.0,235292.0,25407354.0,704180.0,235516.0,,266701.0,2689371.0,240263.0,1371158.0,5175643.0,1614796.0,1382449.0,,5081843.0,3229505.0,1352690.0,235968.0,1394082.0,60141508.0,39160943.0,531396.0,,,1462661.0,501431.0,247150.0,,,,,,,,1721953.0,661843.0,1530997.0,,1435384.0,667965.0,1426724.0,,,,4730619.0,,234665.0,3912761.0,644076.0,11473757.0,,241294.0,234735.0,,44918928.0,3900068.0,,,411569.0,366672.0,80718252.0,,4149505.0,12561193.0,12781242.0,1366240.0,5598780.0,238150.0,1364735.0,234945.0,265418.0,239579.0,,,252446.0,248961.0,240283.0,
