x,特殊装备-耳环-军神的古怪耳环,特殊装备-耳环-命运挑战者,特殊装备-耳环-圣物:荣耀的恶魔贵族耳环,特殊装备-耳环-宽容之海,特殊装备-耳环-悲剧人生的归寂,特殊装备-耳环-无尽地狱黑暗之印,特殊装备-耳环-无我灵晶,特殊装备-耳环-时之矛盾,特殊装备-耳环-次元流星坠,特殊装备-耳环-电磁能量传送者,特殊装备-耳环-窥视未来耳环,特殊装备-耳环-腐蚀之黑色十字耳环,特殊装备-耳环-铁腕之力耳坠,特殊装备-辅助装备通用-万疫之源 - 恶魔之舌,特殊装备-辅助装备通用-全元素水晶,特殊装备-辅助装备通用-公爵尤里斯的骨骸,特殊装备-辅助装备通用-军神的遗书,特殊装备-辅助装备通用-冰雪凝香石,特殊装备-辅助装备通用-卡勒特的神投者手套,特殊装备-辅助装备通用-咕噜的玩具,特殊装备-辅助装备通用-哈迪的阴影面罩,特殊装备-辅助装备通用-圣物:荣耀的恶魔贵族臂章,特殊装备-辅助装备通用-失控之怒,特殊装备-辅助装备通用-奸邪之鼠的断尾,特殊装备-辅助装备通用-尸疫之祸,特殊装备-辅助装备通用-巨灵布鲁的封印之铃,特殊装备-辅助装备通用-幽游白书:剑魂,特殊装备-辅助装备通用-幽游白书:圣魂,特殊装备-辅助装备通用-幽游白书:斗魂,特殊装备-辅助装备通用-幽游白书:月魂,特殊装备-辅助装备通用-引路者的旅行书,特殊装备-辅助装备通用-悲情者遗物,特殊装备-辅助装备通用-感染者臂章,特殊装备-辅助装备通用-战术之王的战术指挥棒,特殊装备-辅助装备通用-支配者王冠,特殊装备-辅助装备通用-暗黑术士亲笔古书,特殊装备-辅助装备通用-暴戾搜捕团的祭司面罩,特殊装备-辅助装备通用-暴戾搜捕团的预言之书,特殊装备-辅助装备通用-最佳球手之球,特殊装备-辅助装备通用-末日之刻,特殊装备-辅助装备通用-梦幻列车长的怀表,特殊装备-辅助装备通用-民兵队长的职权臂章,特殊装备-辅助装备通用-浓雾之息,特殊装备-辅助装备通用-煞影之痕,特殊装备-辅助装备通用-牛头械王的能量装置,特殊装备-辅助装备通用-牛头械王的超能心脏,特殊装备-辅助装备通用-牛头械王的超能芯片,特殊装备-辅助装备通用-牛头统帅的图腾柱,特殊装备-辅助装备通用-疯狂伊凡的火药桶,特殊装备-辅助装备通用-疯狂伊凡的灵魂面具,特殊装备-辅助装备通用-盗墓王的铁锄,特殊装备-辅助装备通用-盗墓笔记 - 寻龙诀,特殊装备-辅助装备通用-禁断契约书,特殊装备-辅助装备通用-突击队长的强袭装置,特殊装备-辅助装备通用-突击队长的战斗护盾,特殊装备-辅助装备通用-突击队长的护心仪,特殊装备-辅助装备通用-聚魔漩涡,特殊装备-辅助装备通用-能量回流控制者,特殊装备-辅助装备通用-腐蚀之黑色面具,特殊装备-辅助装备通用-过往时光的轮回,特殊装备-辅助装备通用-锤王波罗丁的权杖,特殊装备-辅助装备通用-青面修罗的面具,特殊装备-辅助装备通用-高贵之天,特殊装备-辅助装备通用-魔剑阿波菲斯的剑鞘,特殊装备-魔法石通用-一粒尘埃,特殊装备-魔法石通用-万疫之源 - 污秽之心,特殊装备-魔法石通用-使徒狄瑞吉的冥玄石,特殊装备-魔法石通用-军神的庇护宝石,特殊装备-魔法石通用-冰雪公主结晶,特殊装备-魔法石通用-哈尼克之心,特殊装备-魔法石通用-哈尼克的血凝石,特殊装备-魔法石通用-圣物:荣耀的恶魔贵族魔法石,特殊装备-魔法石通用-寂寞的呼喊,特殊装备-魔法石通用-巨灵封印之瞳,特殊装备-魔法石通用-戮蛊的记忆之眼,特殊装备-魔法石通用-扭曲的异界魔石,特殊装备-魔法石通用-日落狂沙之石,特殊装备-魔法石通用-时之漩涡,特殊装备-魔法石通用-明与暗,特殊装备-魔法石通用-智慧之地,特殊装备-魔法石通用-暗精灵的融合心脏,特殊装备-魔法石通用-暗黑术士的精髓,特殊装备-魔法石通用-暴戾搜捕团的守护之心,特殊装备-魔法石通用-江山如故,特殊装备-魔法石通用-灵魂掠夺者,特殊装备-魔法石通用-狂乱之天灾降临,特殊装备-魔法石通用-狄瑞吉的邪念之瞳,特殊装备-魔法石通用-王者耀世之威,特殊装备-魔法石通用-电光能量支配者,特殊装备-魔法石通用-疯狂伊凡的超级炸药,特殊装备-魔法石通用-瘟疫之核,特殊装备-魔法石通用-突击队长的核心晶石,特殊装备-魔法石通用-聚灵之核,特殊装备-魔法石通用-腐蚀之黑色尖角,特殊装备-魔法石通用-被困的时之沙,特殊装备-魔法石通用-被诅咒的冰魄魂石,特殊装备-魔法石通用-贪欲之瞳,特殊装备-魔法石通用-赤鬼的次元石,特殊装备-魔法石通用-阿波菲斯之眼,特殊装备-魔法石通用-驱逐伪装者之圣戮石,特殊装备-魔法石通用-骷髅凯恩的血凝石
22.04.06,4233580.0,3855050.0,5195062.0,14307273.0,4787025.0,5730493.0,8824928.0,19026358.0,4366171.0,2817172.0,12443938.0,,,3837037.0,8062223.0,3841234.0,8043913.0,5648765.0,6946913.0,10414814.0,21638270.0,4535308.0,33044434.0,1673825.0,1876210.0,1716038.0,1732592.0,9011110.0,7711494.0,8143086.0,15712259.0,8601234.0,8955802.0,11549382.0,21132876.0,148529876.0,8194207.0,6700617.0,6406913.0,1721357.0,1772036.0,6549506.0,8334568.0,,,,,,,,,,,,9266852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.07,4410370.0,4142963.0,5288025.0,13638271.0,4739741.0,5210111.0,8840731.0,20571753.0,4325060.0,2807369.0,10603642.0,,,3894333.0,9144199.0,3719753.0,7923975.0,5420987.0,7752862.0,10280246.0,22041852.0,4662839.0,34439506.0,1676306.0,1858518.0,1698395.0,1725925.0,9285040.0,7585185.0,7704197.0,15236938.0,9149236.0,8697444.0,11146913.0,21315432.0,132160987.0,8225925.0,6675962.0,6904197.0,1766172.0,1738517.0,6586468.0,8481850.0,,,,,,,,,,,,9368518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.08,4324481.0,4206790.0,5274012.0,14016049.0,4927408.0,5161222.0,8790740.0,21262592.0,4325060.0,2871563.0,10812333.0,,,3856679.0,9394183.0,3723456.0,7821847.0,5353703.0,7352222.0,10107407.0,21668024.0,4532098.0,34782839.0,1687664.0,1862951.0,1708024.0,1735431.0,9236881.0,7489012.0,7361974.0,14673728.0,9199852.0,9082715.0,11180123.0,21377777.0,136840987.0,8201234.0,6812962.0,6811360.0,1731739.0,1722469.0,6537086.0,8555308.0,,,,,,,,,,,,9695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.09,4249259.0,4166173.0,5081420.0,13967901.0,4930359.0,5419074.0,8800864.0,19222222.0,4336048.0,2881440.0,10675419.0,,,3711111.0,9052060.0,3910893.0,7757402.0,5353333.0,7370493.0,9666666.0,22329753.0,4925926.0,34029630.0,1687665.0,1849742.0,1720247.0,1733209.0,8936274.0,8098395.0,7437284.0,14560148.0,8961574.0,9049185.0,10719752.0,21886049.0,130408889.0,8522084.0,6670987.0,6787162.0,1736184.0,1743198.0,6750666.0,8442777.0,,,,,,,,,,,,9760740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.10,4249259.0,4166173.0,5081420.0,13967901.0,4930359.0,5419074.0,8800864.0,19222222.0,4336048.0,2955552.0,10675419.0,,,3811111.0,9052060.0,3910893.0,7757402.0,5302666.0,7370493.0,9666666.0,22329753.0,4925926.0,34029630.0,1687665.0,1849742.0,1720247.0,1733209.0,8936274.0,8098395.0,7437284.0,14560148.0,8961574.0,9049185.0,10719752.0,21886049.0,133520000.0,8522084.0,6670987.0,6787162.0,1736184.0,1743198.0,6750666.0,8442777.0,,,,,,,,,,,,9760740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.11,4232593.0,4166173.0,5143147.0,13982715.0,4824803.0,5521592.0,8600864.0,19222222.0,4323703.0,2892551.0,10674308.0,,,4428395.0,9054405.0,3855337.0,7757402.0,5313901.0,7370493.0,9598765.0,22163086.0,4985185.0,33892963.0,1695319.0,1849742.0,1725802.0,1773457.0,8936274.0,8080617.0,7461852.0,14510765.0,8961574.0,8970074.0,10732098.0,21886049.0,129779012.0,8557887.0,6535185.0,6595928.0,1736184.0,1748754.0,6734246.0,8455555.0,,,,,,,,,,,,9690616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.12,4191481.0,4026538.0,5188395.0,13216049.0,5070482.0,5529864.0,8213703.0,17360592.0,4238642.0,2759257.0,10150987.0,,,4153086.0,8394320.0,3731991.0,7909506.0,5148098.0,7318641.0,9282481.0,22042098.0,4796185.0,32794197.0,1690504.0,1840864.0,1725553.0,1738148.0,8862807.0,8093333.0,7204197.0,13196296.0,8285038.0,8428394.0,10404938.0,21763816.0,132741975.0,8156790.0,6422839.0,6451246.0,1743419.0,1731457.0,6838321.0,8202345.0,,,,,,,,,,,,9034568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.13,4191481.0,4019871.0,5222839.0,13071604.0,5008754.0,5443323.0,8015062.0,17199605.0,4238642.0,2758020.0,10039876.0,,,3560494.0,8170493.0,3699893.0,7909506.0,5148098.0,7309999.0,9282592.0,22795308.0,4879012.0,32794197.0,1690504.0,1844567.0,1725553.0,1738148.0,8842436.0,7921605.0,6999876.0,12616049.0,8212816.0,8274062.0,10404938.0,21689742.0,132741975.0,8025926.0,6389506.0,6445197.0,1743419.0,1742568.0,6838321.0,8178889.0,,,,,,,,,,,,9023457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.14,3962444.0,3985555.0,5153086.0,12484814.0,4791469.0,5211101.0,7800494.0,17035185.0,4253950.0,2776542.0,9701852.0,,,3479383.0,8152584.0,3648905.0,7657777.0,5218420.0,7053826.0,9143703.0,20718518.0,4877531.0,31899901.0,1685688.0,1854842.0,1741212.0,1748642.0,8751078.0,7799765.0,7093642.0,12596418.0,7905442.0,7871358.0,10482703.0,22173332.0,132618518.0,7898272.0,6284813.0,6281012.0,1743308.0,1743802.0,6395185.0,8051740.0,,,,,,,,,,,,8296197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.15,3884937.0,3947150.0,5023457.0,11790123.0,5026037.0,4933323.0,7801481.0,16530740.0,4454691.0,2784011.0,9745554.0,,,3479136.0,8114321.0,3547780.0,7603950.0,5144444.0,7117900.0,9145802.0,19724691.0,5186296.0,33152222.0,1679886.0,1854842.0,1717777.0,1736887.0,8502904.0,7680876.0,7085308.0,12603702.0,7587775.0,7845061.0,10140629.0,22239753.0,129618518.0,7732716.0,6247407.0,6262111.0,1743308.0,1737012.0,6357530.0,8043753.0,,,,,,,,,,,,8412346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.16,3884937.0,3947150.0,5023457.0,11790123.0,5026037.0,4933323.0,7856875.0,16530740.0,4454691.0,2784011.0,9745554.0,,,3479136.0,8114321.0,3547780.0,7603950.0,5144444.0,7117900.0,9145802.0,19724691.0,5186296.0,33152222.0,1679886.0,1854842.0,1717777.0,1736887.0,8484386.0,7680876.0,7085308.0,12603702.0,7587775.0,7845061.0,10140629.0,22239753.0,127146296.0,7732716.0,6247407.0,6262111.0,1743308.0,1737012.0,6357530.0,8043753.0,,,,,,,,,,,,8412346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.17,3884937.0,3947150.0,5023457.0,11790123.0,5026037.0,4933323.0,7856875.0,16530740.0,4454691.0,2761789.0,9646790.0,,,3479136.0,8114321.0,3547780.0,7603950.0,5144444.0,7117900.0,9145802.0,19724691.0,5186296.0,33152222.0,1679886.0,1854842.0,1717777.0,1736887.0,8410281.0,7680876.0,7085308.0,12603702.0,7587775.0,7956172.0,10140629.0,22239753.0,123674074.0,7732716.0,6247407.0,6262111.0,1743308.0,1737012.0,6357530.0,8043753.0,,,,,,,,,,,,8412346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.18,3901481.0,3857521.0,5249382.0,11330864.0,4685544.0,5295185.0,8218480.0,16806049.0,4236666.0,2572221.0,9551530.0,,,3487901.0,7845061.0,3482731.0,7522839.0,4806172.0,7028283.0,8779074.0,18466667.0,5136790.0,36777778.0,1610370.0,1726576.0,1666123.0,1657897.0,6925621.0,7409691.0,6629139.0,11471604.0,7119642.0,7817406.0,9741480.0,22635185.0,118381617.0,7185801.0,6137530.0,5999259.0,1670628.0,1663247.0,6349876.0,7796963.0,,,,,,,,,,,,8218418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.19,3750370.0,3636543.0,5166666.0,10928395.0,4629988.0,5350731.0,7851690.0,16654804.0,4228518.0,2551591.0,9529307.0,,,3585432.0,7859876.0,3500002.0,7400617.0,4717284.0,6962851.0,8592963.0,18528395.0,5200986.0,37172839.0,1589506.0,1709743.0,1619618.0,1651231.0,6714571.0,7437778.0,6543580.0,11364196.0,7086432.0,7696420.0,9795801.0,22637530.0,125948283.0,6956171.0,6137407.0,5954814.0,1651369.0,1640407.0,6288395.0,7750296.0,,,,,,,,,,,,8250023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.20,3750370.0,3845099.0,5166666.0,10928395.0,4629988.0,5350731.0,7851690.0,16088260.0,4228518.0,2551591.0,9529307.0,,,3648765.0,7884568.0,3500002.0,7400617.0,4717284.0,6962851.0,8592963.0,18528395.0,5200986.0,37172839.0,1589506.0,1709743.0,1610729.0,1651231.0,6714571.0,7437778.0,6543469.0,11391357.0,7085802.0,7614197.0,9795801.0,22637530.0,124976061.0,6956171.0,6137407.0,5954814.0,1651369.0,1640407.0,6288395.0,7750296.0,,,,,,,,,,,,8250023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.21,3644432.0,3893506.0,4643876.0,10591259.0,4574432.0,4810112.0,7906010.0,16328635.0,3899506.0,2343912.0,9864813.0,,,3549876.0,7310853.0,3430733.0,7472592.0,4866655.0,6934456.0,8562087.0,17728457.0,4868878.0,39666284.0,1534257.0,1615553.0,1575616.0,1558314.0,5879024.0,7270740.0,6290123.0,11348147.0,7251197.0,7850000.0,9601974.0,20729865.0,104746173.0,6802469.0,5722318.0,5541975.0,1572974.0,1573740.0,5690000.0,7693098.0,,,,,,,,,,,,8150370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.22,3644432.0,3893506.0,4754123.0,10702370.0,4544308.0,4866902.0,8017282.0,16131969.0,3899506.0,2327222.0,9952467.0,,,3549876.0,7195174.0,3430733.0,7558518.0,4817273.0,6934456.0,8562087.0,18228457.0,4868878.0,39542469.0,1526109.0,1614442.0,1567197.0,1621962.0,6088802.0,7270740.0,6143456.0,11348147.0,7120333.0,7850000.0,9601974.0,19729875.0,104746173.0,6680246.0,5722318.0,5541975.0,1568173.0,1615061.0,5781355.0,7647172.0,,,,,,,,,,,,8113457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.23,3639321.0,3925851.0,4684968.0,10868913.0,4443568.0,4754753.0,8485085.0,16543697.0,3951604.0,2272728.0,9859876.0,,,3577284.0,7113694.0,3351485.0,7551327.0,4748642.0,6743345.0,8349753.0,18449498.0,4771347.0,39569506.0,1510493.0,1608654.0,1549827.0,1556691.0,6203740.0,7202222.0,6323592.0,11352592.0,6951728.0,7789629.0,9363204.0,19913827.0,103079506.0,6530370.0,5693577.0,5594345.0,1559394.0,1597407.0,5739529.0,7658901.0,,,,,,,,,,,,8145679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.24,3617098.0,3925851.0,4899412.0,10868913.0,4443568.0,4723086.0,8485085.0,16768641.0,3951604.0,2259765.0,9804320.0,,,3577284.0,7124804.0,3351485.0,7398240.0,4741234.0,6743345.0,8295432.0,18449498.0,4771347.0,39125062.0,1497159.0,1585208.0,1542233.0,1533333.0,6203518.0,7141111.0,6311247.0,11340247.0,6798271.0,7779506.0,8992833.0,19913827.0,103573332.0,6530370.0,5693577.0,5594345.0,1548900.0,1528926.0,5739529.0,7647790.0,,,,,,,,,,,,8145679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.25,3617098.0,3925851.0,4899412.0,10868913.0,4443568.0,4723086.0,8485085.0,16768641.0,3951604.0,2259765.0,9804320.0,,,3577284.0,7124804.0,3351485.0,7398240.0,4741234.0,6743345.0,8295432.0,18449498.0,4771347.0,39125062.0,1497159.0,1585208.0,1528900.0,1542345.0,6203518.0,7141111.0,6311247.0,11340247.0,6798271.0,7779506.0,8992833.0,20953086.0,103573332.0,6530370.0,5693577.0,5594345.0,1548900.0,1528926.0,5739529.0,7647790.0,,,,,,,,,,,,8145679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.26,3481726.0,4038160.0,4617200.0,11345950.0,4196913.0,4867963.0,8155864.0,16881604.0,4235679.0,2036666.0,9483123.0,,,3471975.0,6977644.0,3092557.0,7665332.0,4386419.0,6934086.0,9099135.0,18951851.0,4814596.0,39350728.0,1443134.0,1509382.0,1478923.0,1483702.0,6302481.0,5917531.0,6441753.0,11644444.0,7309876.0,8043778.0,10881481.0,28363728.0,90512592.0,6670480.0,5413824.0,5660493.0,1484148.0,1476789.0,5919651.0,7850505.0,,,,,,,,,,,,8724691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.27,3487282.0,4134457.0,4767827.0,11217554.0,4201728.0,5123518.0,8138642.0,16662469.0,4223333.0,2016913.0,9458432.0,,,3483086.0,6976533.0,3169358.0,7752987.0,4387653.0,6791494.0,9054691.0,19353086.0,4814596.0,39350728.0,1443023.0,1511728.0,1771516.0,1483702.0,6300135.0,6056420.0,6452864.0,11454197.0,7208642.0,7873407.0,10881481.0,28363728.0,88778024.0,6670480.0,5361972.0,5783950.0,1734148.0,1487900.0,5977677.0,7806431.0,,,,,,,,,,,,8688889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.28,3461726.0,4134457.0,4757950.0,11217554.0,4166172.0,5177818.0,8136296.0,16649136.0,4223333.0,2016913.0,9458432.0,,,3483086.0,6930854.0,3127259.0,7752987.0,4387653.0,6791494.0,9054691.0,19353086.0,4814596.0,39350728.0,1443023.0,1511728.0,1492257.0,1505307.0,6281493.0,6056420.0,6452864.0,11454197.0,7230864.0,7872505.0,10714815.0,28595827.0,88778024.0,6670480.0,5361972.0,5783950.0,1484148.0,1487283.0,5977677.0,7806431.0,,,,,,,,,,,,8688889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.29,3611975.0,4027369.0,4833259.0,10341616.0,4150617.0,4893814.0,8033098.0,16523086.0,4232345.0,2000863.0,9207396.0,,,3351975.0,6956787.0,3216580.0,7374715.0,4595061.0,6140259.0,8144444.0,20476790.0,4997654.0,37571605.0,1441788.0,1699753.0,1500751.0,1503702.0,6332481.0,5959259.0,6215654.0,11799876.0,7020617.0,7691233.0,9446790.0,28086172.0,89703950.0,6604568.0,5401479.0,5586308.0,1487765.0,1561234.0,5728615.0,7734765.0,,,,,,,,,,,,8453950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.30,3618889.0,3830209.0,4853049.0,10638037.0,4174886.0,4724926.0,7934567.0,16036666.0,4232345.0,2014691.0,9165420.0,,,3353166.0,6889997.0,3296209.0,6995456.0,4680370.0,6016666.0,7748024.0,20307444.0,5177901.0,37443210.0,1472036.0,1533950.0,1538011.0,1512585.0,6533728.0,5823086.0,6001012.0,12075308.0,6575136.0,7491728.0,9566532.0,28378765.0,89703950.0,6460123.0,5352096.0,5625061.0,1537283.0,1607777.0,5625948.0,7699024.0,,,,,,,,,,,,8350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.01,3618889.0,3830209.0,4690271.0,10799382.0,4229207.0,4739740.0,7934567.0,16814283.0,4068024.0,2014691.0,9176531.0,,,3353166.0,6889997.0,3318432.0,6995456.0,4814827.0,5994444.0,7738148.0,20306333.0,5037901.0,37443210.0,1485370.0,1535061.0,1543567.0,1568825.0,6543839.0,5823086.0,5997926.0,12055555.0,6575136.0,7491728.0,9566532.0,23046173.0,88815061.0,6349012.0,5333701.0,5623827.0,1543950.0,1513333.0,5643466.0,7755691.0,,,,,,,,,,,,8271605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.02,3618889.0,3830209.0,4753160.0,10799382.0,4229207.0,4739740.0,7923456.0,16506875.0,4068024.0,2014691.0,9120974.0,,,3353210.0,6935676.0,3313740.0,6995456.0,4814827.0,5994444.0,7735308.0,20306333.0,5037901.0,37443210.0,1485370.0,1535061.0,1543567.0,1536294.0,6354949.0,5810740.0,5948913.0,12066666.0,6562790.0,7491728.0,9562828.0,23106667.0,88815061.0,6349012.0,5333701.0,5623827.0,1543950.0,1568889.0,5783579.0,7755691.0,,,,,,,,,,,,8271605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.03,3485185.0,3734666.0,4667160.0,10828990.0,3995121.0,4559259.0,7737530.0,15636629.0,3908147.0,2014814.0,8812345.0,,,3625062.0,7090642.0,3149479.0,6822219.0,4623469.0,5739135.0,7242592.0,20418518.0,4288395.0,39100716.0,1539752.0,1615678.0,1573827.0,1759383.0,6426555.0,5231580.0,5469987.0,11731111.0,6535544.0,7043889.0,8715555.0,23345060.0,88370617.0,5964321.0,5239651.0,5528963.0,1595183.0,1586543.0,5708518.0,7704318.0,,,,,,,,,,,,8357407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.04,3462963.0,3748296.0,4962839.0,10801494.0,4009800.0,4407879.0,7630976.0,15682431.0,4058765.0,2013580.0,8806049.0,,,3595432.0,6999284.0,3430099.0,6771479.0,4484494.0,5716913.0,7156790.0,19572592.0,4387528.0,39766765.0,1544196.0,1620864.0,1585185.0,1639617.0,6530061.0,5233801.0,5459778.0,11904074.0,6792581.0,6907037.0,9081864.0,22989895.0,77395308.0,5940740.0,5241108.0,5256666.0,1603331.0,1639876.0,5715925.0,7764073.0,,,,,,,,,,,,8639691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.05,3462963.0,3740950.0,4983950.0,10794827.0,4009800.0,4407879.0,7630853.0,15615764.0,6355061.0,2013580.0,8806049.0,,,3595432.0,6999284.0,3430099.0,6771479.0,4468444.0,5661135.0,6699259.0,19544814.0,4398639.0,39766765.0,1544196.0,1625184.0,1598765.0,1593815.0,6529061.0,5233801.0,5457308.0,11792963.0,6792582.0,6907037.0,9080864.0,22877887.0,77506419.0,5940740.0,5241108.0,5256666.0,1603331.0,1596667.0,5440134.0,7986296.0,,,,,,,,,,,,8441913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.06,3462963.0,3740950.0,4983950.0,10794827.0,4009800.0,4407879.0,7630853.0,15615764.0,6431604.0,2013580.0,8806049.0,,,3595432.0,6999284.0,3430099.0,6771479.0,4468444.0,5661135.0,6699259.0,19544814.0,4386417.0,39754419.0,1559751.0,1636295.0,1654321.0,1602456.0,6529061.0,5233801.0,5457308.0,11792963.0,6792582.0,6907037.0,9080864.0,22877887.0,77378024.0,5940740.0,5301602.0,5356666.0,1614442.0,1596667.0,5573467.0,7986296.0,,,,,,,,,,,,8441913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.07,3317284.0,3784026.0,4792099.0,10871986.0,4302345.0,4615543.0,7424803.0,14787284.0,6242222.0,2019135.0,8738049.0,,,3434938.0,6805333.0,3046420.0,6683084.0,4343506.0,5393199.0,7088765.0,19039506.0,4258022.0,39909876.0,1622838.0,1730765.0,1698148.0,1680842.0,6462962.0,5186543.0,5469654.0,11453333.0,6635668.0,6820136.0,8773456.0,22839616.0,74155802.0,5930987.0,5254219.0,5354196.0,1651603.0,1679284.0,5919541.0,7744691.0,,,,,,,,,,,,8483889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.08,3316049.0,3780569.0,4631728.0,10790616.0,4407283.0,4427160.0,7430112.0,14791605.0,6203333.0,2019135.0,8659876.0,,,3434074.0,7173728.0,2803210.0,6670985.0,4405727.0,5308630.0,7497553.0,18914814.0,4438269.0,39909876.0,1629753.0,1735209.0,1648765.0,1687274.0,6348518.0,5186543.0,5464950.0,11708642.0,6581100.0,6530506.0,8551790.0,22322949.0,73655802.0,5879382.0,5204836.0,5349258.0,1654071.0,1679283.0,5875098.0,7748888.0,,,,,,,,,,,,8310792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.09,3327160.0,3695384.0,4631728.0,10377653.0,4407283.0,4425061.0,7430112.0,14340740.0,6203333.0,2019135.0,8527778.0,,,3434074.0,7173728.0,2803210.0,6670985.0,4405727.0,5314197.0,8053108.0,18427160.0,4438268.0,39909876.0,1629753.0,1735209.0,1666049.0,1687274.0,6348518.0,5154815.0,5464950.0,11708642.0,6580977.0,6563839.0,8551790.0,21378505.0,73100247.0,5879382.0,5204836.0,5315924.0,1654071.0,1679283.0,5875098.0,7748888.0,,,,,,,,,,,,8259063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.10,3303947.0,2988754.0,4737037.0,9781433.0,4068148.0,4288889.0,6801698.0,14426173.0,6208642.0,2035802.0,8450394.0,,,3188271.0,6239122.0,2897037.0,6742716.0,4273259.0,4678765.0,7779259.0,15996529.0,4555555.0,37167901.0,1656419.0,1834690.0,1650494.0,1701471.0,6283086.0,5317111.0,5255172.0,11634814.0,6109135.0,5832715.0,8201657.0,19979628.0,73840741.0,5943456.0,5235788.0,5198418.0,1741726.0,1778395.0,5599110.0,7547385.0,,,,,,,,,,,,8165739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.11,3303947.0,2988754.0,4737037.0,9781433.0,4068148.0,4288889.0,6801698.0,14426173.0,6187654.0,2048023.0,8450394.0,,,3188271.0,6239122.0,2819259.0,6742716.0,4273259.0,4678765.0,7779259.0,15996529.0,4329629.0,35141975.0,1656419.0,1834690.0,1650494.0,1701471.0,6283086.0,5317111.0,5255172.0,11634814.0,6109135.0,5832715.0,8201657.0,19979628.0,74705198.0,5834567.0,5235788.0,5198418.0,1750615.0,1706173.0,5489998.0,7547385.0,,,,,,,,,,,,8165739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
